,wine,variety,country,points,price,taster
69003,Pedestal 2008 Merlot (Columbia Valley (WA)),Merlot,US,91,55.0,Paul Gregutt
69079,Colcanyon 2010 Merlot,Merlot,US,86,39.0,Matt Kettmann
69088,Segal's 2004 Dovev Single Vineyard Kosher Merlot (Galil),Merlot,Israel,85,36.0,Lauren Buzzeo
69104,Frog's Leap 2012 Merlot (Rutherford),Merlot,US,87,40.0,Virginie Boone
69119,San Simeon 2010 Estate Reserve Merlot (Paso Robles),Merlot,US,87,25.0,Matt Kettmann
69196,Ledson 2003 Merlot (Alexander Valley),Merlot,US,94,40.0,
69276,Arndt 2013 Merlot (Paso Robles),Merlot,US,88,28.0,Matt Kettmann
69348,St. Supéry 2005 Estate Bottled Merlot (Napa Valley),Merlot,US,86,25.0,
69414,Wellington 2011 Merlot (Sonoma Valley),Merlot,US,87,20.0,Virginie Boone
69481,Viña el Aromo 2012 Private Reserve Merlot (Maule Valley),Merlot,Chile,85,11.0,Michael Schachner
69486,Chilensis 2013 Reserva Estate Bottled Merlot (Maule Valley),Merlot,Chile,85,10.0,Michael Schachner
69490,Oak Grove 2013 Family Reserve Merlot (California),Merlot,US,84,8.0,Jim Gordon
69571,Cannonball 2012 Merlot (Sonoma County),Merlot,US,84,15.0,
69658,Earth's Harvest 2013 Merlot (California),Merlot,US,86,5.0,Jim Gordon
69673,Diversion 2014 Merlot (Columbia Valley (WA)),Merlot,US,86,15.0,Sean P. Sullivan
69684,Freemark Abbey 2006 Merlot (Napa Valley),Merlot,US,85,25.0,
69696,Pacifico Sur 2007 Merlot (Curicó Valley),Merlot,Chile,85,10.0,Michael Schachner
69701,Tertulia 2007 Pepper Bridge Vineyard Merlot (Walla Walla Valley (WA)),Merlot,US,85,32.0,Paul Gregutt
69715,Fiegl 2009 Leopoldo Merlot (Collio),Merlot,Italy,89,,Kerin O’Keefe
69726,Elena Walch 2011 Kastelaz Riserva Merlot (Alto Adige),Merlot,Italy,89,45.0,Kerin O’Keefe
69754,Kendall-Jackson 2012 Vintner's Reserve Merlot (Sonoma County),Merlot,US,90,24.0,Virginie Boone
69784,Recanati 2012 Reserve Manara Vineyard Merlot (Galilee),Merlot,Israel,86,30.0,Mike DeSimone
69906,Twisted 2013 Merlot (California),Merlot,US,84,8.0,Jim Gordon
69922,Château Lamothe-Vincent 2013 Intense  (Bordeaux),Merlot,France,83,13.0,Roger Voss
69927,Santa Alicia 2014 Reserva Espiritu de Los Andes Estate Bottled Merlot (Maipo Valley),Merlot,Chile,83,12.0,Michael Schachner
70015,Corbett Canyon 1997 Reserve Merlot (North Coast),Merlot,US,84,10.0,
70020,Forest Glen 1998 Merlot (California),Merlot,US,83,10.0,
70023,Buttonwood Farm 1997 Merlot (Santa Ynez Valley),Merlot,US,82,18.0,
70025,R.H. Phillips 1998 Merlot (Dunnigan Hills),Merlot,US,82,9.0,
70028,Mirassou 1997 Coastal Selection Merlot (Monterey County),Merlot,US,81,13.0,
70122,Four Sisters Ranch 2011 Limed-Edition Merlot (Paso Robles),Merlot,US,89,25.0,Matt Kettmann
70165,Recanati 2012 Merlot (Galilee),Merlot,Israel,89,17.0,Mike DeSimone
70179,Watermill 2009 Merlot (Walla Walla Valley (OR)),Merlot,US,89,24.0,Paul Gregutt
70241,One Leaf 2012 Merlot (California),Merlot,US,88,10.0,Virginie Boone
70251,Barrister 2005 Artz Vineyard Merlot (Red Mountain),Merlot,US,90,25.0,Paul Gregutt
70296,Clos du Val 2012 Merlot (Napa Valley),Merlot,US,90,35.0,Virginie Boone
70313,Jarvis 2008 Estate Merlot (Napa Valley),Merlot,US,93,75.0,
70476,Northwest Cellars 2012 Cordon Grove Vineyard Merlot (Columbia Valley (WA)),Merlot,US,84,24.0,Sean P. Sullivan
70483,Sawtooth 2012 Merlot,Merlot,US,84,16.0,Sean P. Sullivan
70679,Pull 2010 Merlot (Paso Robles),Merlot,US,90,18.0,Matt Kettmann
70701,Château Puy Rigaud 2015  Montagne-Saint-Émilion,Merlot,France,87,20.0,Roger Voss
70702,Château Roc de Boissac 2012 Château la Croix  (Lalande de Pomerol),Merlot,France,87,30.0,Roger Voss
70705,College Cellars 2014 Clarke Vineyard Merlot (Walla Walla Valley (WA)),Merlot,US,87,22.0,Sean P. Sullivan
70724,Helix by Reininger 2012 Stillwater Creek Vineyard Merlot (Columbia Valley (WA)),Merlot,US,87,28.0,Sean P. Sullivan
70748,Ghost Pines 2013 Winemaker's Blend Merlot (Sonoma County-Napa County),Merlot,US,83,23.0,Virginie Boone
70755,Santa Ema 2013 Reserve Merlot (Maipo Valley),Merlot,Chile,82,15.0,Michael Schachner
70758,Toad Hollow 2012 Richard McDowell Vineyard Merlot (Russian River Valley),Merlot,US,82,17.0,Virginie Boone
70895,Beresan 2006 Merlot (Columbia Valley (WA)),Merlot,US,90,29.0,Paul Gregutt
70921,Basalt 2007 Merlot (Columbia Valley (WA)),Merlot,US,89,24.0,Paul Gregutt
70939,Hubert Weber 2006 Vineyard Selection Merlot (Mendoza),Merlot,Argentina,89,27.0,Michael Schachner
70941,Lovingston 2009 Josie's Knoll Merlot (Monticello),Merlot,US,89,19.0,
70963,McIntyre Vineyards 2013 Kimberly Vineyards Merlot (Arroyo Seco),Merlot,US,92,,Matt Kettmann
71000,Madrigal 2007 Merlot (Napa Valley),Merlot,US,90,24.0,
71046,Emmolo 2006 Merlot (Napa Valley),Merlot,US,86,35.0,
71049,Bulletin Place 2007 Merlot (South Eastern Australia),Merlot,Australia,86,10.0,
71125,Hugh Hamilton 2004 The Madam Sparkling Merlot (McLaren Vale),Merlot,Australia,86,15.0,Joe Czerwinski
71159,Pizzolato 2012 NSA Merlot (Veneto),Merlot,Italy,85,11.0,Kerin O’Keefe
71168,Gualdo del Re 2004 I'Rennero Merlot (Val di Cornia Suvereto),Merlot,Italy,92,45.0,
71271,Rosemont 2013 Merlot (Virginia),Merlot,US,84,18.0,Alexander Peartree
71304,C Square 2007 Merlot (Bennett Valley),Merlot,US,92,28.0,
71370,Gordon Estate 2013 Block 3 Merlot (Columbia Valley (WA)),Merlot,US,88,30.0,Sean P. Sullivan
71555,Candor NV Merlot (California),Merlot,US,85,18.0,
71575,Chelsea Goldschmidt 2009 Merlot (Dry Creek Valley),Merlot,US,88,15.0,
71603,Novelty Hill 2010 Stillwater Creek Vineyard Merlot (Columbia Valley (WA)),Merlot,US,90,23.0,Paul Gregutt
71635,Kunza 2014 Merlot (Maule Valley),Merlot,Chile,83,9.0,Michael Schachner
71684,Albertina 2009 Lorilai's Reserve-Zmarzly Family Vineyards Merlot (Mendocino),Merlot,US,86,24.0,Virginie Boone
71744,Alois Lageder 2008 MMVIII Merlot (Alto Adige),Merlot,Italy,93,48.0,
71757,Viña Bisquertt 2014 Ecos de Rulo Single Vineyard El Chequén Estate Merlot (Colchagua Valley),Merlot,Chile,90,20.0,Michael Schachner
71758,Kenefick Ranch 2013 Estate Grown Merlot (Calistoga),Merlot,US,90,50.0,Virginie Boone
71880,Magistrate 2005 Merlot (Napa Valley),Merlot,US,85,12.0,
71889,Kenwood 2006 Merlot (Sonoma County),Merlot,US,85,16.0,
71911,Whitehall Lane 2005 Merlot (Napa Valley),Merlot,US,92,28.0,
71969,Martin Ray 2010 Merlot (Napa Valley),Merlot,US,87,20.0,
72156,Pepper Bridge 2012 Merlot (Walla Walla Valley (WA)),Merlot,US,90,50.0,Sean P. Sullivan
72186,Columbia Crest 2012 Grand Estates Merlot (Columbia Valley (WA)),Merlot,US,88,12.0,Paul Gregutt
72338,Montes 2011 Alpha Merlot (Colchagua Valley),Merlot,Chile,86,25.0,Michael Schachner
72406,Cliff Creek 2007 Merlot (Southern Oregon),Merlot,US,85,19.0,Paul Gregutt
72496,Santa Ema 2011 Reserve Merlot (Maipo Valley),Merlot,Chile,86,15.0,Michael Schachner
72518,Château Larteau 2010  Bordeaux Supérieur,Merlot,France,86,17.0,Roger Voss
72529,Rancho Sisquoc 2009 Flood Family Vineyards Merlot (Santa Barbara County),Merlot,US,87,20.0,
72544,Castillo de Monjardin 2007 Deyo Merlot (Navarra),Merlot,Spain,86,18.0,Michael Schachner
72591,Chateau Ste. Michelle 2005 Merlot (Columbia Valley (WA)),Merlot,US,89,16.0,Paul Gregutt
72639,Cambridge & Sunset 2014 California Series Merlot (California),Merlot,US,88,14.0,Jim Gordon
72777,Tapteil Vineyard 2010 Merlot (Red Mountain),Merlot,US,88,36.0,Paul Gregutt
72802,Hedges Family Estate NV House of Independent Producers Bacchus Vineyard Merlot (Columbia Valley (WA)),Merlot,US,89,17.0,Sean P. Sullivan
72825,Rocca di Frassinello 2013 Baffonero  (Maremma Toscana),Merlot,Italy,89,236.0,Kerin O’Keefe
72878,Burrowing Owl 2013 Merlot (Okanagan Valley),Merlot,Canada,91,32.0,Paul Gregutt
72956,Keenan 2010 Merlot (Napa Valley),Merlot,US,88,38.0,
73080,Eight Bells 2011 Red Willow Vineyard Merlot (Yakima Valley),Merlot,US,86,25.0,Paul Gregutt
73141,The Grapes of Roth 2010 Merlot (Long Island),Merlot,US,90,44.0,Anna Lee C. Iijima
73157,Ballentine 2006 Pocai Vineyard Estate Grown Merlot (Napa Valley),Merlot,US,91,24.0,
73201,Silenus 2010 Danais Merlot (Napa Valley),Merlot,US,86,30.0,
73254,Robert Losey 2008 Merlot (Napa Valley),Merlot,US,86,26.0,
73257,Thomas Fogarty 2007 Merlot (Santa Cruz Mountains),Merlot,US,86,32.0,
73272,Castello di Borghese 2006 Merlot (North Fork of Long Island),Merlot,US,85,20.0,Anna Lee C. Iijima
73345,3 Horse Ranch Vineyards 2012 Reserve Merlot,Merlot,US,86,23.0,Sean P. Sullivan
73363,One And Done 2009 Merlot (California),Merlot,US,85,10.0,
73365,Purple Cowboy 2010 Night Rider Merlot (Paso Robles),Merlot,US,85,11.0,
73387,Broadway Vineyards 2008 Merlot (Carneros),Merlot,US,89,35.0,
73427,Clos Pegase 2010 Mitsuko's Vineyard Merlot (Carneros),Merlot,US,86,35.0,Virginie Boone
73552,Post House 2007 Merlot (Stellenbosch),Merlot,South Africa,88,24.0,Lauren Buzzeo
73595,Krasia May 2010 Merlot (Mendoza),Merlot,Argentina,89,95.0,Michael Schachner
73673,Switchback Ridge 1999 Peterson Family Vineyard Merlot (Napa Valley),Merlot,US,92,48.0,
73677,Switchback Ridge 2000 Peterson Family Vineyard Merlot (Napa Valley),Merlot,US,92,48.0,
73683,Pride Mountain 2000 Vintner's Select Wind Whistle Vineyard Merlot (Napa County),Merlot,US,91,65.0,
73685,Barlow 2000 Merlot (Napa Valley),Merlot,US,91,28.0,
73687,Ceago Vinegarden 1999 McNab Ranch Merlot (Mendocino County),Merlot,US,91,39.0,
73694,Ledson 1999 Merlot (Sonoma Valley),Merlot,US,91,36.0,
73695,Sterling 1999 Reserve Merlot (Napa Valley),Merlot,US,91,70.0,
73778,Pollak 2010 Estate Grown Merlot (Monticello),Merlot,US,87,22.0,
73799,Kirkland Signature 2012 Merlot (Columbia Valley (WA)),Merlot,US,87,9.0,Paul Gregutt
73812,Columbia Winery 2006 Merlot (Columbia Valley (WA)),Merlot,US,86,15.0,Paul Gregutt
73849,Firestone 2011 The Chairman Series Merlot (Santa Ynez Valley),Merlot,US,87,40.0,Matt Kettmann
73854,Tamarack Cellars 2013 Merlot (Columbia Valley (WA)),Merlot,US,87,28.0,Sean P. Sullivan
73856,Waterbrook 2012 Reserve Merlot (Columbia Valley (WA)),Merlot,US,87,24.0,Sean P. Sullivan
73859,Veramonte 1999 Merlot (Casablanca Valley),Merlot,Chile,82,10.0,Joe Czerwinski
73864,Undurraga 1999 Reserva Merlot (Maipo Valley),Merlot,Chile,81,12.0,
73865,De Martino 1999 Prima Reserva Merlot (Maipo Valley),Merlot,Chile,80,13.0,Joe Czerwinski
73981,Rutherford Hill 2007 Reserve Merlot (Napa Valley),Merlot,US,95,59.0,
74017,Parducci 2014 Small Lot Merlot (Mendocino County),Merlot,US,89,13.0,Jim Gordon
74111,Schug 2008 Heritage Reserve Merlot (Carneros),Merlot,US,86,35.0,
74114,Long Island Merlot Alliance 2008 Merliance Merlot (Long Island),Merlot,US,86,35.0,Anna Lee C. Iijima
74274,Domaine Jean Bousquet 2007 Reserva Merlot (Tupungato),Merlot,Argentina,86,17.0,Michael Schachner
74334,Washington Hills 2011 Merlot (Washington),Merlot,US,83,10.0,Sean P. Sullivan
74348,Kenefick Ranch 2009 Estate Grown Merlot (Calistoga),Merlot,US,83,50.0,
74366,Thomas Fogarty 2004 Merlot (Santa Cruz Mountains),Merlot,US,84,32.0,
74397,Concha y Toro 2013 Casillero del Diablo Reserva Merlot (Central Valley),Merlot,Chile,87,11.0,Michael Schachner
74413,Napa Cellars 2012 Merlot (Napa Valley),Merlot,US,87,19.0,Virginie Boone
74468,Snowden 2013 Lost Vineyard Merlot (Napa Valley),Merlot,US,91,86.0,Virginie Boone
74513,Duckhorn 2014 Merlot (Napa Valley),Merlot,US,89,54.0,Virginie Boone
74585,Columbia Crest 2006 H3 Merlot (Horse Heaven Hills),Merlot,US,88,15.0,Paul Gregutt
74595,Wente 2011 The Nth Degree Merlot (Livermore Valley),Merlot,US,90,80.0,Virginie Boone
74639,Domaine Guillaman 2014 Les Hauts de Guillaman Merlot (Côtes de Gascogne),Merlot,France,84,30.0,Roger Voss
74667,Bunnell 2013 BDX Merlot (Red Mountain),Merlot,US,87,38.0,Sean P. Sullivan
74692,Château de Brondeau 2010  Bordeaux Supérieur,Merlot,France,84,16.0,Roger Voss
74756,Novelty Hill 2014 Merlot (Columbia Valley (WA)),Merlot,US,90,23.0,Sean P. Sullivan
74767,Napa Station 2007 Merlot (Napa Valley),Merlot,US,85,19.0,
74768,Q Sonoma 2008 Merlot (Sonoma County),Merlot,US,85,17.0,
74797,Pascual Toso 2006 Maipu Vineyards Merlot (Mendoza),Merlot,Argentina,83,12.0,Michael Schachner
74812,Tua Rita 2005 Redigaffi Merlot (Toscana),Merlot,Italy,95,275.0,
74818,San Giusto a Rentennano 2004 La Ricolma Merlot (Toscana),Merlot,Italy,94,70.0,
74823,Le Macchiole 2003 Messorio  (Bolgheri),Merlot,Italy,94,250.0,
74828,Fattoria Petrolo 2005 Galatrona Merlot (Toscana),Merlot,Italy,94,100.0,
74879,Peter Cellars 2013 Estate Merlot (Carneros),Merlot,US,81,31.0,Virginie Boone
74910,Bargetto 2011 Reserve Merlot (Santa Cruz Mountains),Merlot,US,90,40.0,Matt Kettmann
74952,Reininger 2011 Merlot (Walla Walla Valley (WA)),Merlot,US,88,43.0,Sean P. Sullivan
74955,Robert Mondavi 2012 Merlot (Napa Valley),Merlot,US,88,23.0,Virginie Boone
74957,Januik 2012 Klipsun Vineyard Merlot (Red Mountain),Merlot,US,88,30.0,Sean P. Sullivan
74980,Kabaj 2009 Merlot (Goriska Brda),Merlot,Slovenia,89,37.0,Jeff Jenssen
75007,Huston 2013 Merlot,Merlot,US,88,27.0,Sean P. Sullivan
75080,Mustache Vineyards 2012 Merlot (Lodi),Merlot,US,85,15.0,Virginie Boone
75095,Swiftwater Cellars 2013 Zephyr Ridge Estate Bottled Merlot (Horse Heaven Hills),Merlot,US,89,35.0,Sean P. Sullivan
75141,Domaine Boyar 2011 Reserve Merlot (Thracian Valley),Merlot,Bulgaria,87,10.0,Jeff Jenssen
75187,Sannino 2013 Merlot (North Fork of Long Island),Merlot,US,86,30.0,Anna Lee C. Iijima
75227,Viña La Rosa 2010 La Capitana Barrel Reserve Merlot (Cachapoal Valley),Merlot,Chile,88,18.0,Michael Schachner
75431,Simi 2005 Merlot (Sonoma County),Merlot,US,85,20.0,
75446,Gainey 2006 Merlot (Santa Ynez Valley),Merlot,US,85,20.0,
75456,Chateau Ste. Michelle 2009 Indian Wells Merlot (Columbia Valley (WA)),Merlot,US,88,18.0,Paul Gregutt
75460,Guardian Peak 2010 Merlot (Western Cape),Merlot,South Africa,88,15.0,Lauren Buzzeo
75520,Substance 2013 Super Substance Me Northridge Vineyard Merlot (Wahluke Slope),Merlot,US,93,55.0,Sean P. Sullivan
75605,Toad Hollow 2005 Reserve Richard McDowell Vineyard Merlot (Russian River Valley),Merlot,US,85,18.0,
75635,Robert Hall 2010 Merlot (Paso Robles),Merlot,US,87,18.0,
75653,Château Laulerie 2010 Le Raisin Merlot (Bergerac),Merlot,France,87,14.0,Roger Voss
75735,Phantom Rivers 2010 Still Waters Vineyard Merlot (Paso Robles),Merlot,US,89,24.0,Matt Kettmann
75747,Robert Mondavi 2006 Merlot (Napa Valley),Merlot,US,85,23.0,
75760,Gloria Ferrer 2006 Merlot (Carneros),Merlot,US,85,19.0,
75766,Bargetto 2006 Reserve Merlot (Santa Cruz Mountains),Merlot,US,84,40.0,
75799,Becker 2012 Estate Reserve Merlot,Merlot,US,87,80.0,Fiona Adams
75843,Sebastiani 1998 Madrone Ranch Merlot (Sonoma Valley),Merlot,US,91,40.0,
75868,Peterson 1999 Merlot (Dry Creek Valley),Merlot,US,90,24.0,
75936,Snapping Turtle 2011 Merlot (California),Merlot,US,80,11.0,
75937,Arauco 2011 Merlot (Central Valley),Merlot,Chile,80,10.0,Michael Schachner
75976,Silverado 2005 Merlot (Napa Valley),Merlot,US,85,32.0,
76122,Château les Arromans 2012 Cuvée Prestige  (Bordeaux),Merlot,France,88,17.0,Roger Voss
76123,Château Sainte Barbe 2012 Merlot de Château Sainte-Barbe   (Bordeaux),Merlot,France,88,15.0,Roger Voss
76129,Lidio Carraro 2011 Agnus Merlot (Serra Gaúcha),Merlot,Brazil,88,15.0,Michael Schachner
76249,Petra 2012 Quercegobbe Merlot (Toscana),Merlot,Italy,88,65.0,Kerin O’Keefe
76253,Domaine Jean Bousquet 2012 Reserve Merlot (Tupungato),Merlot,Argentina,87,18.0,Michael Schachner
76508,Bodega Norton 2008 Reserva Merlot (Mendoza),Merlot,Argentina,84,20.0,Michael Schachner
76511,Château des Arnauds 2014  Bordeaux,Merlot,France,87,10.0,Roger Voss
76575,JM Cellars 2011 Klipsun Vineyard Merlot (Red Mountain),Merlot,US,95,42.0,Paul Gregutt
76606,Carpineto 2011 Valcolomba  (Maremma Toscana),Merlot,Italy,88,15.0,
76648,Desert Wind 2011 Merlot (Wahluke Slope),Merlot,US,85,18.0,Sean P. Sullivan
76660,Merry Cellars 2011 Stillwater Creek Vineyard Merlot (Columbia Valley (WA)),Merlot,US,85,30.0,Paul Gregutt
76692,Doukénie 2012 Merlot (Virginia),Merlot,US,84,34.0,Alexander Peartree
76738,Keenan 2010 Mailbox Vineyard Reserve Merlot (Spring Mountain District),Merlot,US,90,64.0,
76778,Tinhorn Creek 2014 Merlot (Okanagan Valley),Merlot,Canada,92,21.0,Paul Gregutt
76805,Belliard Vins Selections 2014 Excellence de Belliard  (Pomerol),Merlot,France,87,128.0,Roger Voss
76825,Cramele Recas 2014 Legendary Estate Series Merlot (Romania),Merlot,Romania,87,9.0,Jeff Jenssen
76907,One Woman 2008 Estate Reserve Merlot (North Fork of Long Island),Merlot,US,87,48.0,Anna Lee C. Iijima
76912,Coffee Pot Cellars 2008 Merlot (North Fork of Long Island),Merlot,US,87,18.0,Anna Lee C. Iijima
76914,Comtesse Thérèse 2006 Château Reserve Merlot (North Fork of Long Island),Merlot,US,87,30.0,Anna Lee C. Iijima
76996,Matteo 2010 Merlot (Columbia Valley (WA)),Merlot,US,92,140.0,Paul Gregutt
77092,Duckhorn 2013 Merlot (Carneros),Merlot,US,93,72.0,Virginie Boone
77171,Cakebread 2013 Merlot (Napa Valley),Merlot,US,90,54.0,Virginie Boone
77175,Gnarly Head 2014 Merlot (California),Merlot,US,90,10.0,Jim Gordon
77273,Cave B 2011 XXVI Merlot (Columbia Valley (WA)),Merlot,US,85,43.0,Paul Gregutt
77341,Northstar 2011 Premier Merlot (Columbia Valley (WA)),Merlot,US,91,85.0,Sean P. Sullivan
77388,Netzl 2012 Bärnreiser Merlot (Carnuntum),Merlot,Austria,94,44.0,Anne Krebiehl MW
77517,Beaulieu Vineyard 2005 Merlot (Napa Valley),Merlot,US,88,15.0,
77525,Rust en Vrede 2006 Estate Merlot (Stellenbosch),Merlot,South Africa,88,20.0,Susan Kostrzewa
77561,Keenan 2008 Merlot (Napa Valley),Merlot,US,91,36.0,
77678,Burgess 2000 Merlot (Napa Valley),Merlot,US,87,25.0,
77680,Niel Joubert 2000 African Tradition Collection - Lion Merlot (Paarl),Merlot,South Africa,87,12.0,
77721,Rubissow 2004 Merlot (Mount Veeder),Merlot,US,83,50.0,
77916,Waterbrook 2012 Merlot (Columbia Valley (WA)),Merlot,US,87,14.0,Sean P. Sullivan
78183,Duckhorn 2012 Merlot (Carneros),Merlot,US,90,72.0,Virginie Boone
78343,Familia Schroeder 2007 Saurus Patagonia Merlot (Neuquén),Merlot,Argentina,86,12.0,Michael Schachner
78366,V. Sattui 2012 Reserve Stock Merlot (Napa Valley),Merlot,US,91,45.0,Virginie Boone
78392,Ernie Els 2009 Merlot (Stellenbosch),Merlot,South Africa,90,25.0,Lauren Buzzeo
78448,Gere Attila 2007 Solus Merlot (Villány),Merlot,Hungary,89,76.0,
78471,Morgenhof 2005 Fantail Merlot (Stellenbosch),Merlot,South Africa,86,20.0,Susan Kostrzewa
78530,Mannina Cellars 2012 Merlot (Walla Walla Valley (WA)),Merlot,US,89,22.0,Paul Gregutt
78543,Santa Alicia 2012 Gran Reserva de Los Andes Merlot (Maipo Valley),Merlot,Chile,89,15.0,Michael Schachner
78547,Columbia Crest 2012 H3 Merlot (Horse Heaven Hills),Merlot,US,89,15.0,Sean P. Sullivan
78596,Duckhorn 2014 Merlot (Atlas Peak),Merlot,US,93,75.0,Virginie Boone
78598,G & L Lurton 2014 Merlot (Chalk Hill),Merlot,US,93,34.0,Virginie Boone
78708,Three Fox 2012 La Trovatella Merlot (Middleburg),Merlot,US,83,26.0,
78727,Occasio 2013 Thatcher Bay Vineyard Merlot (Livermore Valley),Merlot,US,92,35.0,Jim Gordon
78748,Swanson 2011 Merlot (Napa Valley),Merlot,US,88,38.0,Virginie Boone
78760,Greenwood Ridge 2012 Estate Bottled Merlot (Mendocino Ridge),Merlot,US,88,27.0,Jim Gordon
78782,Château Mayne Vieil 2014 Cuvée Aliénor  (Fronsac),Merlot,France,92,24.0,Roger Voss
78809,Quilceda Creek 2005 Merlot (Columbia Valley (WA)),Merlot,US,93,75.0,Paul Gregutt
78897,Dalton 2014 Estate Merlot (Galilee),Merlot,Israel,90,18.0,Mike DeSimone
78904,Duckhorn 2014 Merlot (Carneros),Merlot,US,90,75.0,Virginie Boone
78922,Sagelands 2000 Four Corners Merlot (Columbia Valley (WA)),Merlot,US,86,15.0,Paul Gregutt
78928,Hyatt 1998 Reserve Merlot (Yakima Valley),Merlot,US,85,19.0,Paul Gregutt
78970,Fetzer 2015 Eagle Peak Merlot (California),Merlot,US,88,10.0,Jim Gordon
78973,Château des Landes 2009 Cuvée Prestige  (Lussac Saint-Émilion),Merlot,France,85,36.0,Roger Voss
79009,Balduzzi 2013 Reserva Oak Barrel Aged Merlot (Maule Valley),Merlot,Chile,86,10.0,Michael Schachner
79016,Del Rio 2012 Merlot (Rogue Valley),Merlot,US,86,28.0,Paul Gregutt
79057,Cabot Vineyards 2007 Merlot (Humboldt County),Merlot,US,87,22.0,Virginie Boone
79104,Tenuta dell'Ornellaia 2004 Masseto Merlot (Toscana),Merlot,Italy,99,250.0,
79107,Fattoria Petrolo 2004 Galatrona Merlot (Toscana),Merlot,Italy,97,100.0,
79118,Redwood Creek 2005 Merlot (California),Merlot,US,84,8.0,
79119,Snoqualmie 2005 Merlot (Columbia Valley (WA)),Merlot,US,84,10.0,Paul Gregutt
79135,Turning Leaf 2006 Reserve Merlot (California),Merlot,US,84,8.0,
79186,Coeur d'Alene 2013 Merlot (Washington),Merlot,US,88,30.0,Sean P. Sullivan
79283,Charles Krug 2013 Estate Grown Merlot (Napa Valley),Merlot,US,88,25.0,Virginie Boone
79391,Rutherford Hill 2012 Merlot (Napa Valley),Merlot,US,90,30.0,Virginie Boone
79453,Milbrandt 2007 The Estates Merlot (Wahluke Slope),Merlot,US,88,25.0,Paul Gregutt
79555,Mount Pleasant Winery NV Estates Merlot (America),Merlot,US,84,35.0,
79573,Trentadue 2010 Block 500 Merlot (Alexander Valley),Merlot,US,84,15.0,
79618,Thomas Fogarty 2005 Gist Ranch Estate Merlot (Santa Cruz Mountains),Merlot,US,90,48.0,
79638,Leonetti Cellar 2015 Merlot (Walla Walla Valley (WA)),Merlot,US,91,75.0,Sean P. Sullivan
79649,St. Francis 2014 Reserve Merlot (Sonoma Valley),Merlot,US,91,52.0,Virginie Boone
79679,Fortant 2005 Kosher Merlot (Vin de Pays d'Oc),Merlot,France,82,13.0,Lauren Buzzeo
79688,Asensio 2004 Javier Asensio Merlot (Navarra),Merlot,Spain,82,29.0,Michael Schachner
79690,Tandem 2004 Palacio de Eza Merlot (Navarra),Merlot,Spain,82,12.0,Michael Schachner
79700,Materra Cunat Family Vineyards 2011 Right Bank Reserve Merlot (Oak Knoll District),Merlot,US,82,44.0,Virginie Boone
79838,Gualdo del Re 2008 I'Rennero Merlot (Val di Cornia Suvereto),Merlot,Italy,85,75.0,Kerin O’Keefe
79904,Doukénie 2009 Merlot (Virginia),Merlot,US,84,33.0,
79910,Gen5 2010 Merlot (Clarksburg),Merlot,US,84,14.0,Virginie Boone
79980,Ingleside 2007 Merlot (Virginia),Merlot,US,83,18.0,
79982,Viña Cobos 2011 Felino Merlot (Mendoza),Merlot,Argentina,83,19.0,Michael Schachner
79989,General's Ridge 2011 Merlot (Virginia),Merlot,US,83,,
80101,Delfino 2011 Merlot (Umpqua Valley),Merlot,US,87,28.0,Paul Gregutt
80125,Markham 2005 Merlot (Napa Valley),Merlot,US,83,25.0,
80130,Whitestone 2005 Lake Roosevelt Shores Vineyard Merlot (Columbia Valley (WA)),Merlot,US,83,28.0,Paul Gregutt
80131,Hawkstone 2005 Barney's Heritage Cuvée Merlot (Napa Valley),Merlot,US,83,20.0,
80215,Chelsea Goldschmidt 2013 Merlot (Alexander Valley),Merlot,US,86,17.0,Virginie Boone
80225,Krutz 2011 Magnolia Series Stagecoach Vineyard Merlot (Napa Valley),Merlot,US,86,25.0,Virginie Boone
80239,Del Rio 2012 Merlot (Rogue Valley),Merlot,US,86,28.0,Paul Gregutt
80291,Château l'Espérance 2011 Les Cèdres  (Côtes de Bourg),Merlot,France,88,35.0,Roger Voss
80298,Genoa 2012 Leeway Reserve Boushey Vineyard Merlot (Yakima Valley),Merlot,US,88,33.0,Sean P. Sullivan
80395,Raymond 2007 R Collection Lot No 3 Merlot (California),Merlot,US,87,15.0,
80510,Hound's Tree 2015 Merlot (North Fork of Long Island),Merlot,US,89,28.0,Anna Lee C. Iijima
80530,Castello di Bossi 2012 Girolamo Merlot (Toscana),Merlot,Italy,88,50.0,Kerin O’Keefe
80658,Forgeron 2011 Boushey Vineyard Merlot (Columbia Valley (WA)),Merlot,US,92,30.0,Paul Gregutt
80783,J. McClelland 2013 Merlot (Oak Knoll District),Merlot,US,87,35.0,Virginie Boone
80786,Kenwood 2014 Merlot (Sonoma County),Merlot,US,87,15.0,Virginie Boone
80899,Dieu Donne 2000 Merlot (Franschhoek),Merlot,South Africa,86,18.0,
80918,Crosby Roamann 2010 Merlot (Oak Knoll District),Merlot,US,90,45.0,
80960,Leese-Fitch 2014 Merlot (California),Merlot,US,86,12.0,Jim Gordon
80967,Parducci 2013 Small Lot Blend Merlot (Mendocino County),Merlot,US,86,13.0,Jim Gordon
81034,:Nota Bene 2009 Conner Lee Vineyard Merlot (Columbia Valley (WA)),Merlot,US,90,35.0,Paul Gregutt
