,wine,variety,country,points,price,taster
69029,Bertani 2001 Le Lave White (Delle Venezie),White Blend,Italy,89,23.0,Roger Voss
69035,Masottina 1999 Vigneto Rizzardo White (Colli di Conegliano),White Blend,Italy,89,25.0,Joe Czerwinski
69045,Mario Schiopetto 2001 Blanc des Rosis White (Friuli Venezia Giulia),White Blend,Italy,89,31.0,Roger Voss
69048,Anselmi 2002 San Vincenzo White (Delle Venezie),White Blend,Italy,89,11.0,Roger Voss
69051,Inama 2001  Soave Classico Superiore,White Blend,Italy,89,13.0,Roger Voss
69058,Palagetto 2015 Santa Chiara  (Vernaccia di San Gimignano),White Blend,Italy,86,20.0,Kerin O’Keefe
69089,Baron De Ley 2009 Blanco White (Rioja),White Blend,Spain,85,10.0,Michael Schachner
69138,Alain Brumont 2010 Les Jardins de Bouscassé  (Pacherenc du Vic Bilh),White Blend,France,88,,Roger Voss
69143,Cellar Hand 2013 Free Run White (Okanagan Valley),White Blend,Canada,88,16.0,Paul Gregutt
69167,I Capitani 2013 Faius White (Irpinia),White Blend,Italy,87,27.0,Kerin O’Keefe
69173,Sorrentino 2012 Vigna Lapillo White (Lacryma Christi del Vesuvio),White Blend,Italy,87,24.0,Kerin O’Keefe
69271,Abiqua Wind NV Bin 5 Abiqua Cuvée White (Willamette Valley),White Blend,US,88,15.0,Paul Gregutt
69325,Producteurs Plaimont 2010 L'Empreinte de Saint-Mont Blanc  (Saint-Mont),White Blend,France,90,22.0,Roger Voss
69420,Gaia Wines 2013 Notios White (Peloponnese),White Blend,Greece,87,17.0,Susan Kostrzewa
69569,Bolla 2012  Soave Classico,White Blend,Italy,84,10.0,Kerin O’Keefe
69589,Seven Daughters 2012 Crisp White (California),White Blend,US,83,13.0,
69689,Tamaya 2008 VCS White (Limarí Valley),White Blend,Chile,85,10.0,Michael Schachner
69788,La Gitana 2014 Rosa Nautica White (Rioja),White Blend,Spain,86,20.0,Michael Schachner
69808,Domaine de Maubet 2016 White (Côtes de Gascogne),White Blend,France,84,,Roger Voss
70022,Covey Run 1998 White (Columbia Valley (WA)),White Blend,US,83,7.0,Paul Gregutt
70041,Bodegas Campante 2014 White (Ribeiro),White Blend,Spain,86,12.0,Michael Schachner
70847,Murrieta's Well 2014 The Whip White (Livermore Valley),White Blend,US,89,24.0,Jim Gordon
70909,Kitchen Sink NV White (California),White Blend,US,90,10.0,
71038,Il Conte 2007 Villa Aurato Prandone White (Falerio dei Colli Ascolani),White Blend,Italy,86,,
71055,Rock Point NV White Wine White (Oregon),White Blend,US,86,10.0,Paul Gregutt
71094,Bonny Doon 2015 De Propio Gravitas White (North Coast),White Blend,US,88,16.0,Matt Kettmann
71119,Il Conte 2005 Villa Prandone Aurato White (Falerio dei Colli Ascolani),White Blend,Italy,86,,
71138,Saints Hills 2010 Nevina Vinograd Sv Ante White (Istria),White Blend,Croatia,85,29.0,Anna Lee C. Iijima
71359,Château Labastidié 2014 White (Gaillac),White Blend,France,88,14.0,Roger Voss
71374,Waterbrook 2015 Melange Founder's White (Columbia Valley (WA)),White Blend,US,88,12.0,Sean P. Sullivan
71378,"Wölffer 2013 Diosa Late Harvest White (The Hamptons, Long Island)",White Blend,US,88,37.0,Anna Lee C. Iijima
71447,Huguet de Can Feixes 2013 Blanc Selecció White (Penedès),White Blend,Spain,87,16.0,Michael Schachner
71556,Wolfberger 2011 Edelzwicker White (Alsace),White Blend,France,85,15.0,Roger Voss
71628,Santa Rita 2014 Secret Reserve White (Central Valley),White Blend,Chile,83,12.0,Michael Schachner
71670,Tenute Grandi & Gabana 2011 Borgo Crosaris Bianco dello Stella White (Venezia Giulia),White Blend,Italy,86,16.0,
71676,Castello di Buttrio 2011 Mon Blanc White (Colli Orientali del Friuli),White Blend,Italy,86,19.0,
71707,Sacha Lichine 2013 SLS Blend No. 5 White (Vin de France),White Blend,France,86,12.0,Roger Voss
71720,Livio Felluga 2009 Terre Alte White (Colli Orientali del Friuli),White Blend,Italy,93,80.0,
71894,Marabino 2007 Impronta White (Sicilia),White Blend,Italy,85,,
71953,Domaine Sigalas 2011 Asirtiko Athiri White (Santorini),White Blend,Greece,87,18.0,Susan Kostrzewa
72004,Bibbiano 2010 San Lorenzo a Bibbiano  (Vin Santo del Chianti Classico),White Blend,Italy,87,40.0,Kerin O’Keefe
72054,Alta Alella 2013 Lanius White (Alella),White Blend,Spain,87,35.0,Michael Schachner
72069,Huguet de Can Feixes 2013 Blanc Selecció White (Penedès),White Blend,Spain,87,16.0,Michael Schachner
72102,Bedell 2006 Gallery White (North Fork of Long Island),White Blend,US,86,48.0,Susan Kostrzewa
72115,Rivera 2007 Fedora White (Castel del Monte),White Blend,Italy,86,11.0,
72128,Castello Monaci 2007 Èmera White (Salento),White Blend,Italy,86,17.0,
72211,Cairdean Estate 2012 Haley Margaret White (Napa Valley),White Blend,US,86,38.0,Virginie Boone
72351,Skinnygirl 2011 White (California),White Blend,US,86,15.0,
72354,Tsantali 2011 Metoxi Chromitsa X Single Vineyard Assyrtico-Athiri-Sauvignon Blanc White (Agioritikos),White Blend,Greece,86,25.0,Susan Kostrzewa
72355,A. Parparoussis 2008 Les Dons de Dionysos Barrel Fermented Assyrtiko-Athiri White (Achaia),White Blend,Greece,86,25.0,Susan Kostrzewa
72425,Peter Lehmann 2010 Layers White (Adelaide),White Blend,Australia,84,17.0,Joe Czerwinski
72447,Ouled Thaleb 2016 Moroccan White (Morocco),White Blend,Morocco,87,15.0,Mike DeSimone
72562,Quady North 2015 Pistoleta White (Rogue Valley),White Blend,US,89,19.0,Paul Gregutt
72638,Ca' Momi 2014 Bianco di Ca' Momi White (California),White Blend,US,88,15.0,Jim Gordon
72663,Cave B 2014 Cuvée Blanc White (Ancient Lakes),White Blend,US,86,25.0,Sean P. Sullivan
72683,Cave B 2014 Cavewoman White (Ancient Lakes),White Blend,US,86,14.0,Sean P. Sullivan
72791,Quinta da Lagoalva de Cima 2011 Late Harvest White (Tejo),White Blend,Portugal,88,28.0,Roger Voss
72837,Treos 2012 Stolen Kisses White (Willamette Valley),White Blend,US,86,21.0,Paul Gregutt
72977,Barberani 2010 Luigi e Giovanni  (Orvieto Classico Superiore),White Blend,Italy,88,50.0,Kerin O’Keefe
73113,Ingrid Groiss 2014 Dorflagen Gemischter Satz White (Niederösterreich),White Blend,Austria,90,22.0,Anne Krebiehl MW
73200,Shenandoah Vineyards 2011 Blanc White (Shenandoah Valley),White Blend,US,86,14.0,
73207,Casa D'Ambra 2012 Biancolella White (Ischia),White Blend,Italy,86,29.0,Kerin O’Keefe
73286,Long Gamma 2009 White (Sonoma County),White Blend,US,84,10.0,
73373,Buccia Nera 2011 Donna Patrizia White (Toscana),White Blend,Italy,85,10.0,
73430,Domaine du Tariquet 2014 Classic White (Côtes de Gascogne),White Blend,France,86,11.0,Roger Voss
73465,La Cave des Vignerons de Pfaffenheim 2014 Black Tie White (Alsace),White Blend,France,89,17.0,Anne Krebiehl MW
73501,Muzic 2014 White (Collio),White Blend,Italy,89,22.0,Kerin O’Keefe
73532,Vettori 2009 Dedalo White (Colli Trevigiani),White Blend,Italy,88,,
73537,Illuminati Dino 2007 Daniele White (Controguerra),White Blend,Italy,88,36.0,
73541,Le Buche 2009 Olivi Cantine Coreno White (Toscana),White Blend,Italy,88,22.0,
73543,Lis Neris 2009 Fiore di Campo White (Venezia Giulia),White Blend,Italy,88,22.0,
73549,Nabygelegen 2010 Lady Anna White (Wellington),White Blend,South Africa,88,19.0,Lauren Buzzeo
73557,Chrysorroyiatissa 2010 Ayios Andronicos White (Pafos),White Blend,Cyprus,88,14.0,Susan Kostrzewa
73560,Hatzimichalis 2009 Domaine Hatzimichalis Kapnias White (Atalanti Valley),White Blend,Greece,85,35.0,Susan Kostrzewa
73572,Bressia 2009 Lágrima Canela White (Mendoza),White Blend,Argentina,85,50.0,Michael Schachner
73573,Buccia Nera 2009 Donna Patrizia White (Toscana),White Blend,Italy,85,12.0,
73583,La Carraia 2009  Orvieto Classico,White Blend,Italy,85,10.0,
73768,Sauska 2011 Cuvée 113 White (Tokaj),White Blend,Hungary,89,24.0,Jeff Jenssen
73774,Gershon Bachus 2013 Euphros De Portola Trail Vineyard White (Temecula),White Blend,US,89,32.0,Matt Kettmann
73790,Telmo Rodríguez 2011 Sierras de Málaga Blanco White (Málaga),White Blend,Spain,87,25.0,Michael Schachner
73791,Tenuta Rapitalà 2013 Piano Maltese White (Terre Siciliane),White Blend,Italy,87,13.0,Kerin O’Keefe
73843,Eponymous 2013 Proprietary White (Carneros),White Blend,US,87,28.0,Virginie Boone
73876,Beringer 1996 Nightingale White (North Coast),White Blend,US,93,30.0,
73882,Terredora 1999 Terre di Dora  (Fiano di Avellino),White Blend,Italy,91,20.0,
73887,Feudi di San Gregorio 1999  Fiano di Avellino,White Blend,Italy,91,20.0,
73940,Villa Canestrari 2011 Alesium  (Recioto di Soave),White Blend,Italy,88,44.0,Kerin O’Keefe
73953,Trio 2015 Reserva Premium White (Chile),White Blend,Chile,85,17.0,Michael Schachner
73973,Jidvei 2016 Treasure of Transylvania Medium Sweet White (Tarnave),White Blend,Romania,85,8.0,Jeff Jenssen
74130,Mullineux 2010 White (Swartland),White Blend,South Africa,90,28.0,Lauren Buzzeo
74232,Nittnaus Hans und Christine 2012 Beerenauslese Exquisit White (Burgenland),White Blend,Austria,93,23.0,Anne Krebiehl MW
74243,Heidi Schröck 2012 Ruster Ausbruch Auf den Flügeln der Morgenröte White (Burgenland),White Blend,Austria,93,61.0,Anne Krebiehl MW
74254,Kracher 2011 Beerenauslese Cuvée White (Burgenland),White Blend,Austria,92,34.0,Anne Krebiehl MW
74296,Domaine Marcel Deiss 2010 White (Alsace),White Blend,France,90,20.0,Roger Voss
74313,Finca Allende 2010 Allende White (Rioja),White Blend,Spain,89,25.0,Michael Schachner
74332,Real Compañia de Vinos 2011 Blanco White (Vino de la Tierra de Castilla),White Blend,Spain,83,10.0,Michael Schachner
74342,Bodega NQN 2011 Picada 15 White (Patagonia),White Blend,Argentina,83,13.0,Michael Schachner
74408,Lionel Osmin & Cie 2013 Villa Chambre d'Amour White (Vin de France),White Blend,France,87,13.0,Roger Voss
74409,Livio Felluga 2013 Vertigo Bianco White (Delle Venezie),White Blend,Italy,87,25.0,Kerin O’Keefe
74433,La Viarte 2010 Incò White (Delle Venezie),White Blend,Italy,86,15.0,
74444,Domaine la Salette 2010 White (Côtes de Gascogne),White Blend,France,86,10.0,Roger Voss
74560,La Tunella 2006 Biancosesto White (Colli Orientali del Friuli),White Blend,Italy,91,23.0,
74673,Argillae 2015  Orvieto,White Blend,Italy,87,15.0,Kerin O’Keefe
74683,Antica Corte 2011 White (Delle Venezie),White Blend,Italy,84,10.0,
74684,Kamiak 2011 Windust White (Washington),White Blend,US,84,11.0,Paul Gregutt
74697,Villa Gianna 2011 Nobilvite  (Circeo),White Blend,Italy,84,10.0,
74745,Comando-G 2014 El Tamboril Navatalgordo White (Vino de la Tierra de Castilla y León),White Blend,Spain,90,75.0,Michael Schachner
74761,Portal del Montsant 2013 Santbru White (Montsant),White Blend,Spain,90,32.0,Michael Schachner
74802,Inca 2006 Torrontes-Chardonnay White (Calchaquí Valley),White Blend,Argentina,83,10.0,Michael Schachner
74853,Château Paradis 2008 Terre des Anges White (Coteaux d'Aix-en-Provence),White Blend,France,90,28.0,
74882,Paul Bouchard & Cie NV White (Vin de France),White Blend,France,81,9.0,Lauren Buzzeo
74901,Domaine Rotier 2011 Les Gravels White (Gaillac Doux),White Blend,France,91,,Roger Voss
74916,Domäne Wachau 2013 Terrrassen Beerenauslese White (Wachau),White Blend,Austria,90,30.0,Anne Krebiehl MW
74985,Rock Wall 2012 Rock Hound White (California),White Blend,US,88,14.0,Jim Gordon
75103,Galaxy 2014 Blanc White (Napa County-Sonoma County),White Blend,US,89,50.0,Virginie Boone
75108,Domaine d'Alzipratu 2015 Pumonte White,White Blend,France,89,30.0,Roger Voss
75140,Domaine Berthet-Bondet 2008 Vin de Paille White (Côtes du Jura),White Blend,France,87,59.0,Roger Voss
75162,Fiddlebender NV Evolution White (Arizona),White Blend,US,84,13.0,
75181,Pedroncelli 2015 Friends White (Sonoma County),White Blend,US,86,12.0,Virginie Boone
75259,Silver Horse 2012 Lazy J Viognier-Albariño White (Paso Robles),White Blend,US,88,28.0,
75261,14 Hands 2012 Hot To Trot White (Washington),White Blend,US,88,10.0,Paul Gregutt
75333,Pala 2013 Entemari White (Isola dei Nuraghi),White Blend,Italy,90,40.0,Kerin O’Keefe
75443,Fattoria Le Sorgenti 2006 Sghirá White (Toscana),White Blend,Italy,85,,
75481,Naia 2011 Las Brisas White (Rueda),White Blend,Spain,87,12.0,Michael Schachner
75542,Quintas de Melgaço 1998 Torre de Menagem White (Vinho Verde),White Blend,Portugal,83,8.0,Joe Czerwinski
75644,Vigneti del Vulture 2011 Pipoli White (Basilicata),White Blend,Italy,87,12.0,
75656,Cottanera 2011 Barbazzale White (Sicilia),White Blend,Italy,87,14.0,
75658,Donnafugata 2011 Anthìlia White (Sicilia),White Blend,Italy,87,15.0,
75677,Buty 2009 Sémillon/Sauvignon/Muscadelle White (Columbia Valley (WA)),White Blend,US,93,25.0,Paul Gregutt
75707,Delaire Graff 2013 Reserve White (Coastal Region),White Blend,South Africa,90,40.0,Lauren Buzzeo
75739,Tsillan 2013 Estate Sempre Amore White (Lake Chelan),White Blend,US,89,16.0,Sean P. Sullivan
75757,Bovin 2007 Symphony White (Tikves),White Blend,Macedonia,85,15.0,Susan Kostrzewa
76043,Adamant Cellars 2007 Bliss White Wine White (Columbia Valley (WA)),White Blend,US,86,18.0,Paul Gregutt
76051,Tenuta Rapitalà 2007 Casalj White (Sicilia),White Blend,Italy,86,16.0,
76052,Tommasone 2007 Pithecusa White (Ischia),White Blend,Italy,86,24.0,
76058,Eufloria NV Aromatic Blend White (Washington),White Blend,US,88,12.0,Sean P. Sullivan
76135,Celler Bàrbara Forés 2012 Blanc White (Terra Alta),White Blend,Spain,87,16.0,Michael Schachner
76191,Masia Puigmoltó 2011 Emendis Trio Varietal Macabeo-Chardonnay-Muscat White (Penedès),White Blend,Spain,84,17.0,Michael Schachner
76224,Domaine Rotier 2012 Les Gravels White (Gaillac),White Blend,France,89,28.0,Roger Voss
76255,Frédéric Lornet 2006 Vin de Paille White (Côtes du Jura),White Blend,France,87,56.0,Roger Voss
76259,Bulgariana 2012 White (Thracian Valley),White Blend,Bulgaria,87,11.0,Jeff Jenssen
76314,Marqués de Cáceres 2006 Satinela Medium-Sweet White (Rioja),White Blend,Spain,84,9.0,Michael Schachner
76376,Agricola Castellana 2011 Inspiración Pampano White (Rueda),White Blend,Spain,86,11.0,Michael Schachner
76413,Yves Leccia 2015 YL Blanc White (Ile de Beauté),White Blend,France,90,28.0,Roger Voss
76497,Greyscale 2008 Cuvée Blanc Galleron Road Vineyard White (Rutherford),White Blend,US,84,34.0,
76609,Ceralti 2011 Lunarae White (Toscana),White Blend,Italy,88,30.0,
76636,Russiz Superiore 2012 Horus White (Venezia Giulia),White Blend,Italy,90,44.0,Kerin O’Keefe
76833,Baglio di Pianetto 2015 Ficiligno White (Sicilia),White Blend,Italy,87,,Kerin O’Keefe
76836,Cantine Europa 2015 Eughenes Grillo-Zibibbo White (Terre Siciliane),White Blend,Italy,87,,Kerin O’Keefe
76906,Nino Negri 2011 Ca' Brione  (Valtellina),White Blend,Italy,87,35.0,
77127,Ponte da Boga 2011 Blanco de Blancos White (Ribeira Sacra),White Blend,Spain,88,30.0,Michael Schachner
77184,Terre Rouge 2015 Enigma White (Sierra Foothills),White Blend,US,90,25.0,Jim Gordon
77188,Vinum Cellars 2015 White Elephant White (California),White Blend,US,90,19.0,Jim Gordon
77292,Corvo 2013 Bianco White (Terre Siciliane),White Blend,Italy,85,12.0,Kerin O’Keefe
77294,Dominio de Eguren 2012 Protocolo White (Vino de la Tierra de Castilla),White Blend,Spain,85,7.0,Michael Schachner
77354,Hatzimichalis 2014 Kapinas White (Atalanti Valley),White Blend,Greece,87,12.0,Susan Kostrzewa
77420,Planeta 2007 La Segreta White (Sicilia),White Blend,Italy,87,16.0,
77441,Feudo di Santa Tresa 2006 Rina Ianca White (Sicilia),White Blend,Italy,87,13.0,
77454,Round Pond 2014 Proprietary White (Rutherford),White Blend,US,89,38.0,Virginie Boone
77479,Alexandria Nicole 2012 Seattle U Redhawks White Wine Destiny Ridge Vineyard White (Horse Heaven Hills),White Blend,US,87,20.0,Sean P. Sullivan
77510,Il Roncal 2006 Ploe di Stelis White (Colli Orientali del Friuli),White Blend,Italy,88,26.0,
77619,Doyenne 2007 Métier White White (Red Mountain),White Blend,US,90,34.0,Paul Gregutt
77731,Castello di Bossi 2002 Vin San Laurentino White (Toscana),White Blend,Italy,92,95.0,
77739,Domìni Veneti 2008 Costacalda Passito White (Veneto),White Blend,Italy,91,30.0,
77831,Domaine Coustarret 2013 Renaissance  (Jurançon Sec),White Blend,France,91,22.0,Roger Voss
77843,Sanguis 2012 Chinese Fortunes White (Central Coast),White Blend,US,91,60.0,Matt Kettmann
77860,Terraprima 2011 Massís del Garraf White (Penedès),White Blend,Spain,85,16.0,Michael Schachner
77889,Domaine du Tariquet 2015 Classic White (Côtes de Gascogne),White Blend,France,85,12.0,Roger Voss
77893,Producteurs Plaimont 2015 Colombelle L'Original White (Côtes de Gascogne),White Blend,France,85,15.0,Roger Voss
77922,Genoa 2013 Springline Super Tuscan-style White (Columbia Valley (WA)),White Blend,US,87,19.0,Sean P. Sullivan
77979,Zahel 2016 White (Wiener Gemischter Satz),White Blend,Austria,90,18.0,Anne Krebiehl MW
77993,Hunky Dory 2016 Tangle Estate Grown Organic Pinot Gris-Gewurztraminer-Riesling White (Marlborough),White Blend,New Zealand,90,16.0,Joe Czerwinski
78012,Domaine Bott-Geyl 2014 Points Cardinaux Métiss White (Alsace),White Blend,France,91,16.0,Anne Krebiehl MW
78070,Bodegas Eguren 2007 Reinares White (Vino de la Tierra de Castilla),White Blend,Spain,84,8.0,Michael Schachner
78076,Dos Cabezas 2006 White White (Cochise County),White Blend,US,84,16.0,Susan Kostrzewa
78178,Estate Biblia Chora 2014 White (Pangeon),White Blend,Greece,90,23.0,Susan Kostrzewa
78296,Carlisle 2013 The Derivative White (Sonoma County),White Blend,US,95,28.0,Virginie Boone
78356,Domaine Bott-Geyl 2014 Métiss White (Alsace),White Blend,France,91,14.0,Anne Krebiehl MW
78460,Shoofly 2007 Buzz Cut White (Adelaide),White Blend,Australia,89,14.0,Joe Czerwinski
78560,Teliani Valley 2013 Tsinandali White (Kakheti),White Blend,Georgia,87,12.0,Mike DeSimone
78562,Troon 2014 Longue Carabine White (Applegate Valley),White Blend,US,87,34.0,Paul Gregutt
78571,Domaine Bousquet 2015 Gaia White (Tupungato),White Blend,Argentina,87,18.0,Michael Schachner
78633,Pellegrini Vineyards 2016 Rejoyce White (North Fork of Long Island),White Blend,US,87,25.0,Anna Lee C. Iijima
78696,Arizona Angel NV Artige White (Arizona),White Blend,US,83,11.0,
78873,Vinavanti NV La Zingara Cuvée #4 White (California),White Blend,US,82,15.0,
78879,Peirano 2007 The Other White (Lodi),White Blend,US,81,12.0,
78924,Marqués de Cáceres 2000 Blanco White (Rioja),White Blend,Spain,85,7.0,
78936,Marqués de Riscal 2000 White (Rueda),White Blend,Spain,85,9.0,
79018,Domaine du Rey 2014 4 Cépages White (Côtes de Gascogne),White Blend,France,86,12.0,Roger Voss
79131,Drei Donà Tenuta La Palazza 2006 Vigneti delle Rosenere Blanc d'R White (Emilia-Romagna),White Blend,Italy,84,13.0,
79176,Brooklyn Oenology 2014 Social Club White (New York),White Blend,US,88,17.0,Anna Lee C. Iijima
79330,Wieninger 2014 White (Wiener Gemischter Satz),White Blend,Austria,89,20.0,Anne Krebiehl MW
79464,Casa di Baal 2012 White (Colli di Salerno),White Blend,Italy,86,21.0,Kerin O’Keefe
79478,Gurra di Mare 2011 Tirsat White (Sicilia),White Blend,Italy,86,26.0,Kerin O’Keefe
79557,Apothic 2011 Winemaker's Blend White (California),White Blend,US,84,14.0,
79584,Barboursville Vineyards 2014 Passito White (Virginia),White Blend,US,89,32.0,Carrie Dykes
79620,Viña Costeira 2008 White (Ribeiro),White Blend,Spain,90,14.0,Michael Schachner
79713,Fiesta Winery NV Side Saddle White (Texas),White Blend,US,80,20.0,Alexander Peartree
79715,Fiesta Winery NV Skinny Dippin White (Texas),White Blend,US,80,16.0,Alexander Peartree
79719,Kracher 2012 Nouvelle Vague Nr. 6 Grande Cuvée Trockenbeerenauslese White (Burgenland),White Blend,Austria,96,45.0,Anne Krebiehl MW
79805,Al-Cantàra 2013 Luci Luci Bianco  (Etna),White Blend,Italy,90,,Kerin O’Keefe
79815,Donkey & Goat 2016 The Gadabout White (California),White Blend,US,89,20.0,Jim Gordon
79828,Patria 2016 Femina  (Etna),White Blend,Italy,89,28.0,Kerin O’Keefe
79888,Oveja Negra 2015 Reserva Sauvignon Blanc-Carmenère White (Maule Valley),White Blend,Chile,83,11.0,Michael Schachner
79939,Alain Brumont 2011 Les Jardins de Bouscassé  (Pacherenc du Vic Bilh),White Blend,France,90,15.0,Roger Voss
79970,Beldui 2011 Txakolina White (Spain),White Blend,Spain,83,19.0,Michael Schachner
79971,Bodegas Franco-Españolas 2011 Diamante Semi Dulce White (Rioja),White Blend,Spain,83,11.0,Michael Schachner
80092,Ardiri 2014 Chehalem Gold White (Willamette Valley),White Blend,US,87,21.0,Paul Gregutt
80122,Venge 2007 Bianco Spettro White (Napa Valley),White Blend,US,84,26.0,
80235,François Lurton 2012 MJ Janeil White (Côtes de Gascogne),White Blend,France,86,15.0,Roger Voss
80241,Domaine du Rey 2014 4 Cépages White (Côtes de Gascogne),White Blend,France,86,12.0,Roger Voss
80491,Wiegner 2012 Elisena White (Terre Siciliane),White Blend,Italy,90,32.0,Kerin O’Keefe
80528,Le Macchiole 2014 Paleo Bianco White (Toscana),White Blend,Italy,88,75.0,Kerin O’Keefe
80579,Viña Costeira 2013 White (Ribeiro),White Blend,Spain,87,14.0,Michael Schachner
80851,Tornatore 2016 Bianco  (Etna),White Blend,Italy,93,30.0,Kerin O’Keefe
80857,Patricius 2012 Katinka Noble Late Harvest  (Tokaji),White Blend,Hungary,93,25.0,Jeff Jenssen
80929,Livon 2009 Braide Alte White (Venezia Giulia),White Blend,Italy,90,45.0,
80943,Emilio Bulfon 2009 Ucelùt 500ml White (Venezia Giulia),White Blend,Italy,88,,
81011,Fenestra NV True White Lot 2 White (California),White Blend,US,85,18.0,Jim Gordon
81026,Tramin 2011 Stoan White (Alto Adige),White Blend,Italy,90,35.0,
81050,Viento 2006 Allegre Vineyard Verona White White (Columbia Gorge (OR)),White Blend,US,89,14.0,Paul Gregutt
81100,Godelia 2015 Godello-Doña Blanca White (Bierzo),White Blend,Spain,84,17.0,Michael Schachner
81101,L. Tramier & Fils NV Roncier White (Vin de France),White Blend,France,84,8.0,Roger Voss
81147,Vina Robles 2014 White 4 White (Paso Robles),White Blend,US,87,16.0,Matt Kettmann
81155,Fondo Antico 2009 I Versi White (Sicilia),White Blend,Italy,84,10.0,
81261,Clos La Chance 2013 Hadley's Cuvee White (Central Coast),White Blend,US,89,22.0,Matt Kettmann
81386,Marqués de Cáceres 2000 Satinela - Medium Sweet White (Rioja),White Blend,Spain,81,7.0,
81390,René Barbier NV Mediterranean White White (Catalonia),White Blend,Spain,80,6.0,
81438,Tenuta di Pietra Porzia 2012 Regillo  (Frascati Superiore),White Blend,Italy,85,17.0,Kerin O’Keefe
81527,ONX 2015 Field Day White (Templeton Gap District),White Blend,US,87,28.0,Matt Kettmann
81552,Cantina di Soave 2013 Rocca Sveva Castelcerino  (Soave Classico),White Blend,Italy,88,20.0,Kerin O’Keefe
81599,Barone Montalto 2013 Grillo-Sauvignon White (Terre Siciliane),White Blend,Italy,86,15.0,Kerin O’Keefe
81699,Ardor 2016 Lawrence Vineyard White (Columbia Valley (WA)),White Blend,US,88,25.0,Sean P. Sullivan
81705,Vignaioli del Morellino di Scansano 2015 Vigna Fiorini Vendemmia Tardiva White (Toscana),White Blend,Italy,87,19.0,Kerin O’Keefe
81712,Fattoria Fibbiano 2015 Fonte delle Donne White (Toscana),White Blend,Italy,87,20.0,Kerin O’Keefe
81791,Argillae 2013  Orvieto,White Blend,Italy,87,18.0,Kerin O’Keefe
81795,Campo alla Sughera 2013 Achenio White (Bolgheri),White Blend,Italy,87,47.0,Kerin O’Keefe
81797,Castello Montauto 2014  Vernaccia di San Gimignano,White Blend,Italy,87,,Kerin O’Keefe
81936,Monochrome 2016 Analog In A Digital Age White (California),White Blend,US,92,38.0,Jim Gordon
81955,Ross-idi 2014 Nikolaevo Unison Chardonnay-Gewürtztraminer White,White Blend,,89,16.0,Jeff Jenssen
82016,Marchesi de' Frescobaldi 2015 Bianco White (Pomino),White Blend,Italy,88,20.0,Kerin O’Keefe
82053,Wieninger 2014 White (Wiener Gemischter Satz),White Blend,Austria,89,20.0,Anne Krebiehl MW
82097,EOS 2014 Reserve White (Santa Ynez Valley),White Blend,US,85,22.0,Matt Kettmann
82221,Tenuta di Angoris 2014 Giulio Locatelli Riserva White (Collio),White Blend,Italy,87,14.0,Kerin O’Keefe
82262,Domaine Rotier 2014 Renaissance White (Gaillac),White Blend,France,92,23.0,Roger Voss
82277,Dopff & Irion 2012 Crustacés White (Alsace),White Blend,France,85,11.0,Roger Voss
82302,Settesoli 2011 Seligo White (Sicilia),White Blend,Italy,87,25.0,
82313,Cottanera 2011 Barbazzale White (Sicilia),White Blend,Italy,87,14.0,
82315,Donnafugata 2011 Anthìlia White (Sicilia),White Blend,Italy,87,15.0,
82429,Domaines Ott 2008 Clos Mireille Blanc de Blancs White (Côtes de Provence),White Blend,France,86,39.0,
82439,Domaines Ott 2007 Clos Mireille Blanc de Blancs White (Côtes de Provence),White Blend,France,86,39.0,
82570,Indian Creek 2014 Dry White Mountain Syringa White,White Blend,US,88,14.0,Sean P. Sullivan
82618,René Barbier NV Mediterranean White White (Catalunya),White Blend,Spain,83,6.0,Michael Schachner
82625,Vallformosa 2006 Claudia White (Penedès),White Blend,Spain,83,13.0,Michael Schachner
82628,Viña Santa Marina 2005 Alicena White (Extremadura),White Blend,Spain,82,9.0,Michael Schachner
82693,Sierra Cantabria 2008 Organza White (Rioja),White Blend,Spain,88,29.0,Michael Schachner
82727,Neumeister 2013 Saziani Trockenbeerenauslese White (Südoststeiermark),White Blend,Austria,93,60.0,Anne Krebiehl MW
82746,Cristobal 1492 2009 1492 White White (Mendoza),White Blend,Argentina,80,8.0,Michael Schachner
82755,Avignonesi 1997 375ml  (Vin Santo di Montepulciano),White Blend,Italy,97,170.0,
82817,Kracher 2013 Grande Cuvée Trockenbeerenauslese Nummer 6 Nouvelle Vague White (Burgenland),White Blend,Austria,97,95.0,Anne Krebiehl MW
82901,Dinastía Vivanco 2012 Vivanco Viura-Malvasia-Tempranillo Blanco White (Rioja),White Blend,Spain,85,14.0,Michael Schachner
82982,Domaine du Touch 2015 White (Côtes de Gascogne),White Blend,France,86,13.0,Roger Voss
83182,Castello di Corbara 2013 Podere Il Caio  (Orvieto Classico Superiore),White Blend,Italy,89,,Kerin O’Keefe
83288,Wagner 2013 Fathom 107 White (Seneca Lake),White Blend,US,86,20.0,Anna Lee C. Iijima
83304,Thörle 2013 Grains Noble White (Rheinhessen),White Blend,Germany,92,37.0,Anna Lee C. Iijima
83507,Tenuta Rapitalà 2007 Piano Maltese White (Sicilia),White Blend,Italy,86,11.0,
83897,Kontos 2009 LeeVeLooLee Gossamer White (Columbia Valley (WA)),White Blend,US,83,22.0,Paul Gregutt
84003,Gianni Tessari 2016 Monte Tenda  (Soave Classico),White Blend,Italy,88,20.0,Kerin O’Keefe
