,wine,variety,country,points,price,taster
79750,Markus Molitor 2012 Bernkasteler Badstube Kabinett Riesling (Mosel),Riesling,Germany,89,20.0,Anna Lee C. Iijima
79790,Prinz Salm 2013 Scharlachberg Bingen Trocken GG Erste Lage Riesling (Rheinhessen),Riesling,Germany,90,70.0,Anna Lee C. Iijima
79807,Cave de Turckheim 2016 Tradition Riesling (Alsace),Riesling,France,89,18.0,Anne Krebiehl MW
79814,Domaine Robert Klingenfus 2016 Signature Riesling (Alsace),Riesling,France,89,13.0,Anne Krebiehl MW
79816,Dopff & Irion 2016 Cuvée René Dopff Riesling (Alsace),Riesling,France,89,17.0,Anne Krebiehl MW
79826,Member's Mark 2016 Riesling (Mosel),Riesling,Germany,89,11.0,Anna Lee C. Iijima
79935,Fritz Haag 2014 Juffer Trocken GG Riesling (Mosel),Riesling,Germany,91,42.0,Anna Lee C. Iijima
79943,Carl Graff 2014 Kabinett Riesling (Mosel),Riesling,Germany,90,13.0,Anna Lee C. Iijima
79962,Weingut Liebfrauenstift 2009 Wormser Trocken Riesling (Rheinhessen),Riesling,Germany,87,42.0,Joe Czerwinski
79997,St. Urbans-Hof 2012 Nik Weis Wiltinger Alte Reben Ortswein Kabinett Feinherb Riesling (Mosel),Riesling,Germany,91,19.0,Anna Lee C. Iijima
80003,Nacina 2012 Tondré Grapefield Riesling (Santa Lucia Highlands),Riesling,US,91,20.0,Matt Kettmann
80022,St. Pauls 2013 Riesling (Alto Adige),Riesling,Italy,90,18.0,Kerin O’Keefe
80042,Dopff Au Moulin 2014 Schoenenbourg Grand Cru Riesling (Alsace),Riesling,France,92,34.0,Anne Krebiehl MW
80067,Prinz Salm 2010 Wallhausen Felseneck GG Trocken Riesling (Nahe),Riesling,Germany,93,66.0,Anna Lee C. Iijima
80070,Joh. Jos. Prüm 2010 Graacher Himmelreich Auslese Riesling (Mosel),Riesling,Germany,93,42.0,Anna Lee C. Iijima
80111,Karl Josef 2013 Piesporter Michelsberg Kabinett Riesling (Mosel),Riesling,Germany,87,10.0,Anna Lee C. Iijima
80121,Three Rivers 2007 Riesling (Columbia Valley (WA)),Riesling,US,84,19.0,Paul Gregutt
80146,Pikes 2014 Traditionale Riesling (Clare Valley),Riesling,Australia,88,24.0,Joe Czerwinski
80221,Clear Night 2013 Riesling (Pfalz),Riesling,Germany,86,11.0,Anna Lee C. Iijima
80425,Mercer Canyons 2012 Riesling (Yakima Valley),Riesling,US,86,13.0,Paul Gregutt
80426,Naches Heights 2012 Naches Heights Vineyard Riesling (Naches Heights),Riesling,US,86,14.0,Sean P. Sullivan
80454,Dr. Pauly Bergweiler 2013 Bernkasteler alte Badstube am Doctorberg Kabinett Riesling (Mosel),Riesling,Germany,91,26.0,Anna Lee C. Iijima
80460,Louis Guntrum 2012 Oppenheim Herrenberg Auslese Riesling (Rheinhessen),Riesling,Germany,91,28.0,Anna Lee C. Iijima
80464,Richard Böcking 2012 Alte Reben Trarbacher Schlossberg Riesling (Mosel),Riesling,Germany,91,43.0,Anna Lee C. Iijima
80471,Dr. H. Thanisch (Erben Müller-Burggraef) 2012 Berncasteler Doctor Spatlëse Riesling (Mosel),Riesling,Germany,91,58.0,Anna Lee C. Iijima
80489,Vieil Armand 2009 Château Ollwiller Grand Cru Riesling (Alsace),Riesling,France,90,22.0,Roger Voss
80493,Urban 2012 Nik. Weis Selection Riesling (Mosel),Riesling,Germany,90,12.0,Anna Lee C. Iijima
80497,C. von Nell-Breuning 1994 Kaseler Dominikanerberg Auslese Riesling (Mosel),Riesling,Germany,90,26.0,Anna Lee C. Iijima
80562,Vino Kupljen NV Tradition Rizling Brut Riesling (Slovenia),Riesling,Slovenia,87,36.0,Jeff Jenssen
80602,Ponzi 2014 Riesling (Willamette Valley),Riesling,US,92,20.0,Paul Gregutt
80620,Trisaetum 2014 Wichmann Dundee Estate Dry Riesling (Dundee Hills),Riesling,US,92,28.0,Paul Gregutt
80625,Prager 2006 Sweet Claire Late Harvest Riesling (California),Riesling,US,91,35.0,
80626,Prinz Salm 2007 Prinz Salm Spätlese Riesling (Nahe),Riesling,Germany,91,28.0,Joe Czerwinski
80631,Clusserath-Weiler 2007 Mehringer Zellerberg Alte Reben Riesling (Mosel-Saar-Ruwer),Riesling,Germany,90,42.0,Joe Czerwinski
80632,Dr. H. Thanisch (Erben Müller-Burggraef) 2006 Bernkasteler Lay Auslese Riesling (Mosel-Saar-Ruwer),Riesling,Germany,90,40.0,Joe Czerwinski
80665,Boundary Breaks 2012 Ovid Line North Riesling (Finger Lakes),Riesling,US,91,20.0,Anna Lee C. Iijima
80670,Red Newt Cellars 2012 Tango Oaks Vineyard Riesling (Finger Lakes),Riesling,US,91,20.0,Anna Lee C. Iijima
80673,Standing Stone 2012 Ice Riesling (Finger Lakes),Riesling,US,91,25.0,Anna Lee C. Iijima
80694,Eder 2015 Federspiel Riesling (Wachau),Riesling,Austria,92,22.0,Anne Krebiehl MW
80702,Geyerhof 2015 Sprinzenberg Riesling (Kremstal),Riesling,Austria,92,30.0,Anne Krebiehl MW
80709,Schloss Gobelsburg 2015 Zöbing Riesling (Kamptal),Riesling,Austria,92,24.0,Anne Krebiehl MW
80712,Hirsch 2011 Zöbing Heiligenstein Erste Lage Reserve Riesling (Kamptal),Riesling,Austria,94,,Roger Voss
80714,Robert Weil 2010 Kiedrich Gräfenberg Beerenauslese Riesling (Rheingau),Riesling,Germany,94,322.0,Anna Lee C. Iijima
80717,Dr. Heidemanns-Bergweiler 2011 Bernkasteler Badstube Beerenauslese Riesling (Mosel),Riesling,Germany,94,50.0,Anna Lee C. Iijima
80740,The Grapes of Roth 2009 Noble Roth Late Harvest Riesling (Long Island),Riesling,US,90,36.0,Anna Lee C. Iijima
80751,North by Northwest 2010 Riesling (Horse Heaven Hills),Riesling,US,90,12.0,Paul Gregutt
80791,August Kesseler 2009 Kabinett Trocken Riesling (Rheingau),Riesling,Germany,86,28.0,Joe Czerwinski
80813,August Kesseler 2012 Rüdesheim Trocken Riesling (Rheingau),Riesling,Germany,89,44.0,Anna Lee C. Iijima
80821,Weingut Geil 2012 Eimsheimer Sonnenhang Spätlese Riesling (Rheinhessen),Riesling,Germany,89,18.0,Anna Lee C. Iijima
80829,Dr. Heidemanns-Bergweiler 2013 Bernkasteler alte Badstube am Doctorberg Kabinett Riesling (Mosel),Riesling,Germany,89,28.0,Anna Lee C. Iijima
80864,Trisaetum 2016 Estates Reserve Dry Riesling (Willamette Valley),Riesling,US,93,42.0,Paul Gregutt
80871,Airlie 2016 Old Vines Dry Riesling (Willamette Valley),Riesling,US,93,20.0,Paul Gregutt
80883,Saint Clair 2002 Riesling (New Zealand),Riesling,New Zealand,87,14.0,Joe Czerwinski
80885,Matariki 2000 Late Harvest Riesling (Hawke's Bay),Riesling,New Zealand,87,30.0,Joe Czerwinski
80887,Allan Scott 2001 Riesling (Marlborough),Riesling,New Zealand,87,14.0,Joe Czerwinski
80889,René Muré 2001 Riesling (Alsace),Riesling,France,87,18.0,Roger Voss
80890,Grosset 2002 Watervale Riesling (Clare Valley),Riesling,Australia,87,25.0,
80892,Jacob's Creek 2002 Reserve Riesling (South Australia),Riesling,Australia,87,14.0,
80941,Davis Family 2008 Riesling (Sonoma Coast),Riesling,US,88,22.0,
81200,Paul Blanck 2014 Rosenbourg Riesling (Alsace),Riesling,France,91,27.0,Anne Krebiehl MW
81207,Standing Sun 2013 Camp 4 Vineyard Riesling (Santa Barbara County),Riesling,US,91,24.0,Matt Kettmann
81230,Ventosa 2009 Riesling (Finger Lakes),Riesling,US,86,17.0,Anna Lee C. Iijima
81315,Pflüger 2015 Dürkheimer Trocken Riesling (Pfalz),Riesling,Germany,91,25.0,Anna Lee C. Iijima
81345,Müller-Grossmann 2015 Steiner Point Riesling (Kremstal),Riesling,Austria,91,22.0,Anne Krebiehl MW
81363,Forstreiter 2015 Stoa Riesling (Kremstal),Riesling,Austria,91,12.0,Anne Krebiehl MW
81440,Washington Hills 2011 Pink Label Late Harvest Riesling (Washington),Riesling,US,85,10.0,Sean P. Sullivan
81459,Snoqualmie 2006 Naked Riesling (Columbia Valley (WA)),Riesling,US,89,11.0,Paul Gregutt
81466,Trio Vintners 2006 Lewis Vineyards Riesling (Yakima Valley),Riesling,US,89,12.0,Paul Gregutt
81467,Wagner 2006 Ice Riesling (Finger Lakes),Riesling,US,89,23.0,Susan Kostrzewa
81473,Leonard Kreusch 2016 Piesporter Michelsberg Spätlese Riesling (Mosel),Riesling,Germany,89,14.0,Anna Lee C. Iijima
81529,Pomum 2014 Oasis Farms Riesling (Yakima Valley),Riesling,US,87,16.0,Sean P. Sullivan
81531,J & J 2015 Les Collines & Pepper Bridge Vineyards Riesling (Walla Walla Valley (WA)),Riesling,US,87,15.0,Sean P. Sullivan
81556,Domdechant Werner 2013 Hochheim Classic Riesling (Rheingau),Riesling,Germany,88,28.0,Anna Lee C. Iijima
81594,St. Julian 2013 Braganini Reserve Mountain Road Riesling (Lake Michigan Shore),Riesling,US,86,20.0,Alexander Peartree
81595,St. Julian 2013 Braganini Reserve Riesling (Michigan),Riesling,US,86,15.0,Alexander Peartree
81609,Matheus 2013 Piesporter Goldtröpfchen Kabinett Riesling (Mosel),Riesling,Germany,86,20.0,Anna Lee C. Iijima
81615,Domaine Specht 2013 Riesling (Alsace),Riesling,France,85,,Roger Voss
81622,Figgins 2012 Estate Riesling (Walla Walla Valley (WA)),Riesling,US,92,30.0,Paul Gregutt
81624,Markus Molitor 2010 Wehlener Sonnenuhr Auslese Riesling (Mosel),Riesling,Germany,92,54.0,Anna Lee C. Iijima
81645,S.A. Prüm 2010 Wehlener Sonnenuhr GG Old Vines Dry Riesling (Mosel),Riesling,Germany,92,47.0,Anna Lee C. Iijima
81646,Baron Knyphausen 2010 Erbacher Michelmark Auslese Riesling (Rheingau),Riesling,Germany,92,126.0,Anna Lee C. Iijima
81738,Domaine LeSeurre 2012 Sweet Reserve Riesling (Finger Lakes),Riesling,US,85,25.0,Anna Lee C. Iijima
81758,Mercer Canyons 2014 Riesling (Yakima Valley),Riesling,US,84,13.0,Sean P. Sullivan
81842,Leonard Kreusch 2014 Rhein Riesling (Rheinhessen),Riesling,Germany,89,12.0,Anna Lee C. Iijima
81849,Knappstein 2008 Hand Picked Riesling (Clare Valley),Riesling,Australia,90,15.0,
81863,Weinrieder 2008 Bockgärten Riesling (Niederösterreich),Riesling,Austria,90,27.0,Roger Voss
81887,Baron Knyphausen 2010 Erbacher Steinmorgen Erstes Gewächs Erstes Lage Riesling (Rheingau),Riesling,Germany,89,57.0,Anna Lee C. Iijima
81889,Nein Lives 2011 Riesling (Mosel),Riesling,Germany,89,10.0,Anna Lee C. Iijima
81925,Chateau Ste. Michelle 2015 Ethos Reserve Late Harvest Riesling (Columbia Valley (WA)),Riesling,US,92,40.0,Sean P. Sullivan
81948,Thomas Schmitt 2015 Private Collection Estate Bottled Spätlese Riesling (Mosel),Riesling,Germany,89,16.0,Anna Lee C. Iijima
81967,Villa Huesgen 2015 Alte Reben Wurzelecht Dry Enkircher Steffensberg Riesling (Mosel),Riesling,Germany,89,50.0,Anna Lee C. Iijima
81982,Karl Erbes 2006 Ürziger Würzgarten Beerenauslese Riesling (Mosel-Saar-Ruwer),Riesling,Germany,92,79.0,Joe Czerwinski
81991,S.A. Prüm 2001 Wehlener Sonnenuhr Vat 10 Riesling Beerenauslese Riesling (Mosel-Saar-Ruwer),Riesling,Germany,91,160.0,Joe Czerwinski
82006,Lamoreaux Landing 2009 Semi-Dry Riesling (Finger Lakes),Riesling,US,87,13.0,Anna Lee C. Iijima
82012,Domaine Zinck 2009 Riesling (Alsace),Riesling,France,87,16.0,Roger Voss
82013,Dr. Konstantin Frank 2008 Dry Riesling (Finger Lakes),Riesling,US,87,15.0,Anna Lee C. Iijima
82084,Love & Squalor 2014 Sunnyside Vineyard Riesling (Willamette Valley),Riesling,US,86,28.0,Paul Gregutt
82119,Dachshund 2012 Riesling (Rheinhessen),Riesling,Germany,88,15.0,Anna Lee C. Iijima
82138,Staatliche Weinbaudomäne Oppenheim 2015 Herrenberg Auslese Riesling (Rheinhessen),Riesling,Germany,91,27.0,Anna Lee C. Iijima
82230,Stoller 2012 Estate Exclusive Riesling (Dundee Hills),Riesling,US,87,25.0,Paul Gregutt
82252,Wunsch & Mann 2013 Cuvée du Roi Clovis Riesling (Alsace),Riesling,France,92,20.0,Anne Krebiehl MW
82295,Lakewood 2011 Riesling (Finger Lakes),Riesling,US,85,13.0,Anna Lee C. Iijima
82306,Anam Cara 2011 Nicholas Estate Dry Riesling (Chehalem Mountains),Riesling,US,87,22.0,Paul Gregutt
82340,Unger 2016 Stein Terrassen Riesling (Kremstal),Riesling,Austria,90,18.0,Anne Krebiehl MW
82383,Leonard Kreusch 2014 Riesling (Mosel),Riesling,Germany,86,12.0,Anna Lee C. Iijima
82419,Heron Hill 2008 Dry Riesling (New York),Riesling,US,86,13.0,Anna Lee C. Iijima
82421,Lakewood 2008 Dry Riesling (Finger Lakes),Riesling,US,86,13.0,Anna Lee C. Iijima
82422,Lamoreaux Landing 2009 Dry Riesling (Finger Lakes),Riesling,US,86,13.0,Anna Lee C. Iijima
82432,Pierre Sparr 2007 Grand Cru Schoenenbourg Riesling (Alsace),Riesling,France,86,40.0,
82472,Reichsgraf von Kesselstatt 2015 Piesporter Goldtröpfchen Kabinett Grosse Lage Riesling (Mosel),Riesling,Germany,92,26.0,Anna Lee C. Iijima
82513,Karl Josef 2015 Piesporter Michelsberg Kabinett Riesling (Mosel),Riesling,Germany,87,11.0,Anna Lee C. Iijima
82591,Wagner 2015 Dry Riesling (Finger Lakes),Riesling,US,88,15.0,Anna Lee C. Iijima
82594,Atwater 2014 Riesling (Finger Lakes),Riesling,US,88,16.0,Anna Lee C. Iijima
82603,Casa Nuestra 2015 Riesling (St. Helena),Riesling,US,88,28.0,Virginie Boone
82605,Cave Spring 2014 Riesling (Niagara Peninsula),Riesling,Canada,88,15.0,Paul Gregutt
82645,Dr. Loosen 2011 Erdener Treppchen Spätlese Riesling (Mosel),Riesling,Germany,91,32.0,Anna Lee C. Iijima
82646,Emmerich Knoll 2011 Ried Pfaffenberg Steiner Selection Riesling (Niederösterreich),Riesling,Austria,91,66.0,Roger Voss
82651,Markus Molitor 2010 Ürziger Würzgarten Auslese Riesling (Mosel),Riesling,Germany,91,54.0,Anna Lee C. Iijima
82658,Dr. Loosen 2010 Wehlener Sonnenuhr GG Trocken Riesling (Mosel),Riesling,Germany,91,42.0,Anna Lee C. Iijima
82683,Lamoreaux Landing 2009 Round Rock Vineyard Riesling (Finger Lakes),Riesling,US,88,20.0,Anna Lee C. Iijima
82684,Lamoreaux Landing 2009 Yellow Dog Vineyard Riesling (Finger Lakes),Riesling,US,88,20.0,Anna Lee C. Iijima
82689,Penner-Ash 2008 Riesling (Willamette Valley),Riesling,US,88,18.0,Paul Gregutt
82694,Ste. Chapelle 2008 Dry Riesling,Riesling,US,88,8.0,Paul Gregutt
82719,Hirsch 2014 Heiligenstein Riesling (Kamptal),Riesling,Austria,93,60.0,Anne Krebiehl MW
82732,Boundary Breaks 2013 No. 90 Late Harvest Riesling (Finger Lakes),Riesling,US,93,30.0,Anna Lee C. Iijima
82776,Joh. Jos. Prüm 2012 Bernkasteler Badstube Kabinett Riesling (Mosel),Riesling,Germany,90,31.0,Anna Lee C. Iijima
82811,Wakefield 2011 Riesling (Clare Valley),Riesling,Australia,91,17.0,Joe Czerwinski
82820,Trisaetum 2015 Estates Reserve Riesling (Willamette Valley),Riesling,US,96,38.0,Paul Gregutt
82826,Trisaetum 2015 Estates Reserve Dry Riesling (Willamette Valley),Riesling,US,95,38.0,Paul Gregutt
82829,Reichsgraf von Kesselstatt 2015 Piesporter Goldtröpfchen Trocken Grosse Lage Riesling (Mosel),Riesling,Germany,95,50.0,Anna Lee C. Iijima
83036,Chateau Ste. Michelle 2015 Dry Riesling (Columbia Valley (WA)),Riesling,US,89,9.0,Sean P. Sullivan
83073,Bedell 2001 Late Harvest Riesling Riesling (North Fork of Long Island),Riesling,US,88,35.0,Joe Czerwinski
83076,Tower Estate 2002 Riesling (Clare Valley),Riesling,Australia,88,24.0,
83077,Mount Horrocks 2002 Riesling (Clare Valley),Riesling,Australia,88,21.0,
83086,Red Newt Cellars 2002 Riesling (Finger Lakes),Riesling,US,88,13.0,Joe Czerwinski
83131,Karl Schaefer 2013 Sonnentropfen Wachenheimer Feinherb Riesling (Pfalz),Riesling,Germany,91,29.0,Anna Lee C. Iijima
83151,Kühling-Gillot 2012 Qvinterra Trocken Riesling (Rheinhessen),Riesling,Germany,91,18.0,Anna Lee C. Iijima
83207,Loimer 2016 Langenlois Riesling (Kamptal),Riesling,Austria,91,22.0,Anne Krebiehl MW
83248,Willamette Valley Vineyards 2015 Riesling (Willamette Valley),Riesling,US,88,14.0,Paul Gregutt
83251,Steininger 2014 Brut Riesling (Österreichischer Sekt),Riesling,Austria,88,30.0,Anne Krebiehl MW
83347,Zull 2009 Innere Bergen Riesling (Niederösterreich),Riesling,Austria,91,22.0,Roger Voss
83380,Keuka Lake Vineyards 2007 Keuka Lec Reserve Gently Dry Riesling (Finger Lakes),Riesling,US,87,15.0,Anna Lee C. Iijima
83381,Keuka Lake Vineyards 2008 Evergreen Lek Vineyard Dry Riesling (Finger Lakes),Riesling,US,87,18.0,Anna Lee C. Iijima
83404,Paul Anheuser 2012 Kreuznacher Krötenpful Auslese Riesling (Nahe),Riesling,Germany,91,30.0,Anna Lee C. Iijima
83411,St. Urbans-Hof 2013 Ockfener Bockstein Spätlese Erste Lage Riesling (Mosel),Riesling,Germany,91,36.0,Anna Lee C. Iijima
83425,Anam Cara 2013 Nicholas Estate Riesling (Chehalem Mountains),Riesling,US,90,22.0,Paul Gregutt
83451,Wieninger 2013 Riesling (Vienna),Riesling,Austria,88,23.0,Anne Krebiehl MW
83467,Bründlmayer 2009 Steinmassel Trockenbeerenauslese Riesling (Niederösterreich),Riesling,Austria,95,,Roger Voss
83496,Anthony Road 2007 Semi-Dry Riesling (Finger Lakes),Riesling,US,86,15.0,
83529,François Baur 2015 Herrenweg Riesling (Alsace),Riesling,France,85,15.0,Anne Krebiehl MW
83546,Dr. Heidemanns-Bergweiler 2014 Bernkasteler alte Badstube am Doctorberg Spätlese Riesling (Mosel),Riesling,Germany,90,33.0,Anna Lee C. Iijima
83555,Dr. Pauly Bergweiler 2014 Bernkasteler Badstube Kabinett Riesling (Mosel),Riesling,Germany,90,20.0,Anna Lee C. Iijima
83574,Kuentz-Bas 2014 Tradition Riesling (Alsace),Riesling,France,87,17.0,Anne Krebiehl MW
83584,Silver Thread 2014 STV Estate Vineyard Riesling (Seneca Lake),Riesling,US,87,25.0,Anna Lee C. Iijima
83636,Trimbach 2012 Riesling (Alsace),Riesling,France,90,22.0,Roger Voss
83638,Keuka Spring 2013 Semi Sweet Riesling (Finger Lakes),Riesling,US,90,15.0,Anna Lee C. Iijima
83642,Boeckel 2012 Clos Eugénie Riesling (Alsace),Riesling,France,90,,Roger Voss
83677,Claiborne & Churchill 2007 Dry Riesling (Central Coast),Riesling,US,85,18.0,
83705,Henri Schoenheitz 2010 Herrenreben Riesling (Alsace),Riesling,France,89,20.0,Roger Voss
83756,Chehalem 2009 Reserve Dry Riesling (Ribbon Ridge),Riesling,US,91,21.0,Paul Gregutt
83773,Love & Squalor 2009 Riesling (Willamette Valley),Riesling,US,91,18.0,Paul Gregutt
83796,Peter Nicolay 2015 Dry Riesling (Mosel),Riesling,Germany,89,16.0,Anna Lee C. Iijima
83814,Trisaetum 2015 Ribbon Ridge Dry Riesling (Ribbon Ridge),Riesling,US,93,28.0,Paul Gregutt
83902,Château Bianca 2008 Wetzel Estate Riesling (Willamette Valley),Riesling,US,83,12.0,Paul Gregutt
83919,Loredona 2009 Riesling (Monterey),Riesling,US,83,11.0,
83944,Chateau Ste. Michelle & Dr. Loosen 2014 Eroica Ice Wine Riesling (Horse Heaven Hills),Riesling,US,94,60.0,Sean P. Sullivan
83956,Sandalford 2001 Riesling (Western Australia),Riesling,Australia,87,17.0,
84016,Mission Hill 2013 Reserve Riesling (Okanagan Valley),Riesling,Canada,88,,Paul Gregutt
84046,Grosset 2008 Springvale Riesling (Clare Valley),Riesling,Australia,90,38.0,Joe Czerwinski
84088,Aquila del Torre 2006 Riesling Riesling (Colli Orientali del Friuli),Riesling,Italy,85,22.0,
84112,Kendall-Jackson 2010 Vintner's Reserve Riesling (California),Riesling,US,85,13.0,
84137,Fulkerson 2012 Iced Wine Sweet White Riesling (Finger Lakes),Riesling,US,87,30.0,Anna Lee C. Iijima
84150,Dr. Pauly Bergweiler 2016 Noble House Riesling (Mosel),Riesling,Germany,89,12.0,Anna Lee C. Iijima
84166,Municipal Winemakers 2016 Bright White Riesling (Santa Barbara County),Riesling,US,89,25.0,Matt Kettmann
84185,Schäfer-Fröhlich 2005 Kabinett Riesling (Nahe),Riesling,Germany,88,25.0,Joe Czerwinski
84187,St. Urbans-Hof 2006 Ockfener Bockstein Kabinett Riesling (Mosel-Saar-Ruwer),Riesling,Germany,88,16.0,Joe Czerwinski
84189,Von Buhl 2005 Armand Kabinett Riesling (Pfalz),Riesling,Germany,88,20.0,Joe Czerwinski
84211,Millbrook 2014 Proprietor's Special Reserve Dry Riesling (Hudson River Region),Riesling,US,89,20.0,Anna Lee C. Iijima
84217,Nigl 2014 Hochäcker Reserve Riesling (Kremstal),Riesling,Austria,89,60.0,Anne Krebiehl MW
84219,Potek 2013 Kick-On Ranch Riesling (Santa Barbara County),Riesling,US,89,35.0,Matt Kettmann
84223,V. Sattui 2014 Dancing Egg Riesling (Anderson Valley),Riesling,US,89,25.0,Jim Gordon
84243,Julien Schaal 2016 Sommerberg Grand Cru Granite Riesling (Alsace),Riesling,France,93,25.0,Anne Krebiehl MW
84261,Domaine Michel Fonne 2014 Mambourg Grand Cru Riesling (Alsace),Riesling,France,93,26.0,Anne Krebiehl MW
84272,F X Pichler 2015 Loibner Oberhauser Smaragd Riesling (Wachau),Riesling,Austria,94,,Anne Krebiehl MW
84302,August Kesseler 2013 R Kabinett Riesling (Pfalz),Riesling,Germany,88,18.0,Anna Lee C. Iijima
84304,Heinz Eifel 2013 Kabinett Riesling (Mosel),Riesling,Germany,88,13.0,Anna Lee C. Iijima
84305,Heinz Eifel 2013 Spätlese Riesling (Mosel),Riesling,Germany,88,14.0,Anna Lee C. Iijima
84356,Melsheimer 2010 Reiler Mullay-Hofberg Molun Riesling (Mosel),Riesling,Germany,84,30.0,Joe Czerwinski
84429,Abbazia di Novacella 2014 Riesling (Alto Adige Valle Isarco),Riesling,Italy,90,20.0,Kerin O’Keefe
84461,Alexandria Nicole 2012 Destiny Ridge Vineyard Riesling (Horse Heaven Hills),Riesling,US,87,16.0,Sean P. Sullivan
84468,Sheldrake Point 2014 Estate Bottled Riesling (Finger Lakes),Riesling,US,90,16.0,Anna Lee C. Iijima
84481,Billsboro 2014 Leidenfrost Vineyards Dry Riesling (Finger Lakes),Riesling,US,90,20.0,Anna Lee C. Iijima
84492,Fritz Haag 2012 Brauneburg Juffer Sonnenuhr Trocken GG Riesling (Mosel),Riesling,Germany,91,56.0,Anna Lee C. Iijima
84498,Dr. Loosen 2012 Erdener Prälat Auslese Riesling (Mosel),Riesling,Germany,91,114.0,Anna Lee C. Iijima
84557,St. Urbans-Hof 2014 Nik Weis Riesling (Mosel),Riesling,Germany,89,17.0,Anna Lee C. Iijima
84583,Dr. Hermann 2012 Goldkap Eiswein Riesling (Mosel),Riesling,Germany,94,115.0,Anna Lee C. Iijima
84590,Wittmann 2012 Westhofen Morstein Trocken GG Riesling (Rheinhessen),Riesling,Germany,94,80.0,Anna Lee C. Iijima
84596,Castell 2012 Casteller Schlossberg Eiswein Riesling (Franken),Riesling,Germany,94,350.0,Anna Lee C. Iijima
84597,David Hill 2013 Estate Riesling (Willamette Valley),Riesling,US,94,18.0,Paul Gregutt
84611,Reichsgraf von Kesselstatt 2013 Josephshöfer Kabinett Riesling (Mosel),Riesling,Germany,93,26.0,Anna Lee C. Iijima
84619,Joh. Jos. Prüm 2013 Graacher Himmelreich Auslese Gold Cap Riesling (Mosel),Riesling,Germany,93,110.0,Anna Lee C. Iijima
84627,Johannishof 2013 Rüdesheim Berg Rottland GG Erste Lage Riesling (Rheingau),Riesling,Germany,92,69.0,Anna Lee C. Iijima
84628,Kühling-Gillot 2010 Nierstein Pettenthal Trocken GG Erste Lage Riesling (Rheinhessen),Riesling,Germany,92,60.0,Anna Lee C. Iijima
84669,Longview 2006 Iron Knob Single Vineyard Riesling (Adelaide Hills),Riesling,Australia,88,18.0,Joe Czerwinski
84706,Friedrich-Wilhelm-Gymnasium NV Fritz Willi Frizzante Riesling (Mosel),Riesling,Germany,89,18.0,Anna Lee C. Iijima
84709,Heinz Eifel 2015 Aüslese Riesling (Mosel),Riesling,Germany,89,14.0,Anna Lee C. Iijima
84739,Three Rivers 2011 Riesling (Columbia Valley (WA)),Riesling,US,88,15.0,Paul Gregutt
84825,Schloss Schönborn 2004 Hattenheim Pfaffenberg Spätlese Riesling (Rheingau),Riesling,Germany,95,45.0,Anna Lee C. Iijima
84849,Suhru 2016 Dry Riesling (New York),Riesling,US,86,17.0,Anna Lee C. Iijima
84864,Lamoreaux Landing 2013 Semi-Dry Riesling (Finger Lakes),Riesling,US,88,14.0,Anna Lee C. Iijima
84884,Domaine Vincent Stoeffler 2012 Tradition Riesling (Alsace),Riesling,France,88,26.0,Roger Voss
84890,Lemelson 2015 Dry Riesling (Dundee Hills),Riesling,US,86,19.0,Paul Gregutt
85015,Franz Hirtzberger 2006 Singerriedel Smaragd Riesling (Wachau),Riesling,Austria,95,88.0,Roger Voss
85016,F X Pichler 2006 Loibner Steinertal Smaragd Riesling (Wachau),Riesling,Austria,95,65.0,Roger Voss
85029,Silver Thread 2013 Randolph O'Neill Vineyard Riesling (Finger Lakes),Riesling,US,86,25.0,Anna Lee C. Iijima
85030,Silver Thread 2013 STV Estate Vineyard Riesling (Seneca Lake),Riesling,US,86,25.0,Anna Lee C. Iijima
85035,Lamoreaux Landing 2013 Round Rock Vineyard Riesling (Finger Lakes),Riesling,US,86,20.0,Anna Lee C. Iijima
85049,Casa Larga 2008 Fiori Delle Stelle Limited Release Ice Wine Riesling (Finger Lakes),Riesling,US,89,55.0,Anna Lee C. Iijima
85131,Eugen Müller 2004 Forster Stift Eiswein Riesling (Pfalz),Riesling,Germany,93,77.0,Joe Czerwinski
85142,Müller-Catoir 2007 Gimmeldingen Mandelgarten Spätlese Trocken Riesling (Pfalz),Riesling,Germany,92,60.0,Joe Czerwinski
85159,F X Pichler 2015 Loibner Burgstall Smaragd Riesling (Wachau),Riesling,Austria,95,,Anne Krebiehl MW
85180,Bründlmayer 2015 Heiligenstein Riesling (Kamptal),Riesling,Austria,94,36.0,Anne Krebiehl MW
85184,Leonard Kreusch 2014 Studert Prüm Maximinhof Wehlener Sonnenuhr Kabinett Riesling (Mosel),Riesling,Germany,90,24.0,Anna Lee C. Iijima
85208,Dr. Heidemanns-Bergweiler 2014 Bernkasteler Badstube Spätlese Riesling (Mosel),Riesling,Germany,90,28.0,Anna Lee C. Iijima
85252,Dopff & Irion 2014 Riesling (Alsace),Riesling,France,90,17.0,Anne Krebiehl MW
85255,Framingham 2013 Classic Riesling (Marlborough),Riesling,New Zealand,90,25.0,Joe Czerwinski
85264,Schloss Reinhartshausen 2009 Erbacher Marcobrunn Trockenbeerenauslese Riesling (Rheingau),Riesling,Germany,93,500.0,Anna Lee C. Iijima
85267,Josef Schmid 2007 Sunogeln Reserve Riesling (Kremstal),Riesling,Austria,93,,Roger Voss
