,Wine,Variety,Country,Points,Price,Taster
51229,Jamieson Ranch 2012 Light Horse Chardonnay (California),Chardonnay,US,84,14.0,
51230,Koyle 2012 Costa Sauvignon Blanc (Colchagua Costa),Sauvignon Blanc,Chile,84,25.0,Michael Schachner
51232,Mossback 2012 Chardonnay (Russian River Valley),Chardonnay,US,84,18.0,
51233,Ca' Momi 2012 Bianco di Napa White (Napa Valley),White Blend,US,83,18.0,
51234,Castillo de Monjardin 2012 El Cerezo Unoaked Chardonnay (Navarra),Chardonnay,Spain,83,12.0,Michael Schachner
51239,Woodbridge by Robert Mondavi 2012 Riesling (California),Riesling,US,83,8.0,
51248,Jason-Stephens 2012 Estate Select Chardonnay (Santa Clara Valley),Chardonnay,US,83,20.0,Virginie Boone
51249,Cooper Station 2012 Chardonnay (Monterey County),Chardonnay,US,83,11.0,
51253,Alysian 2010 Floodgate Vineyard Clone 95 Chardonnay (Russian River Valley),Chardonnay,US,90,40.0,
51256,Jax 2011 Cold Creek Ranch Vineyard Chardonnay (Carneros),Chardonnay,US,90,38.0,
51257,Patz & Hall 2011 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,US,90,42.0,
51265,Ansgar Clüsserath 2010 Trittenheimer Apotheke Kabinett Riesling (Mosel),Riesling,Germany,90,25.0,Anna Lee C. Iijima
51270,Trefethen 2011 Chardonnay (Oak Knoll District),Chardonnay,US,90,32.0,
51274,Schloss Gobelsburg 2010 Tradition Reserve Riesling (Kamptal),Riesling,Austria,90,,Roger Voss
51276,Steininger 2011 Novemberlese Reserve Riesling (Kamptal),Riesling,Austria,90,34.0,Roger Voss
51280,Dr. Hermann 2010 Erdener Treppchen Herzlay Spätlese Riesling (Mosel),Riesling,Germany,90,35.0,Anna Lee C. Iijima
51281,Dr. Hermann 2010 Ürziger Würzgarten Spätlese Riesling (Mosel),Riesling,Germany,90,32.0,Anna Lee C. Iijima
51287,Buehler 2015 Chardonnay (Russian River Valley),Chardonnay,US,86,18.0,Virginie Boone
51304,Freemark Abbey 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,86,25.0,Virginie Boone
51305,Harbes Family Vineyard 2014 Steel Fermented Chardonnay (North Fork of Long Island),Chardonnay,US,86,21.0,Anna Lee C. Iijima
51311,Castoro Cellars 2016 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,US,85,15.0,Matt Kettmann
51317,Corley 2008 Reserve Chardonnay (Oak Knoll District),Chardonnay,US,90,40.0,
51331,Pedroncelli 2009 Vintage Selection Chardonnay (Dry Creek Valley),Chardonnay,US,89,12.0,
51333,Robert Mondavi 2009 Private Selection Sauvignon Blanc (California),Sauvignon Blanc,US,89,11.0,
51334,Stadt Krems 2009 Steinterrassen Riesling (Kremstal),Riesling,Austria,89,27.0,Roger Voss
51340,Olivier Leflaive 2014 Les Pucelles Premier Cru  (Puligny-Montrachet),Chardonnay,France,94,193.0,Roger Voss
51341,Jean-Marc Brocard 2014 Bougros Grand Cru  (Chablis),Chardonnay,France,94,75.0,Roger Voss
51342,Lynmar 2014 Susanna's Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,94,60.0,Virginie Boone
51352,Olivier Leflaive 2014 Sous le Dos d'Ane Premier Cru  (Meursault-Blagny),Chardonnay,France,94,125.0,Roger Voss
51353,Pascal Jolivet 2014 La Côte  (Sancerre),Sauvignon Blanc,France,94,55.0,Roger Voss
51354,Albatross Ridge 2014 Estate Chardonnay (Carmel Valley),Chardonnay,US,94,55.0,Matt Kettmann
51361,Galerie 2015 Terracea Riesling (Spring Mountain District),Riesling,US,94,30.0,Virginie Boone
51363,Jean-Marc Brocard 2014 Les Clos Grand Cru  (Chablis),Chardonnay,France,94,90.0,Roger Voss
51364,Lynmar 2014 Old Wente Chardonnay (Russian River Valley),Chardonnay,US,94,55.0,Virginie Boone
51367,Henri Bourgeois 2014 Sancerre d'Antan Terroir de Silex  (Sancerre),Sauvignon Blanc,France,94,60.0,Roger Voss
51370,Testarossa 2008 Diana's Chardonnay (Central Coast),Chardonnay,US,95,55.0,
51371,Au Bon Climat 2007 Santa Barbara Historic Vineyards Collection Bien Nacido Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,95,30.0,
51372,Au Bon Climat 2007 Santa Barbara Historic Vineyards Collection Sanford & Benedict Vineyard Chardonnay (Santa Ynez Valley),Chardonnay,US,95,30.0,
51380,Hunnicutt 2008 Chardonnay (Napa Valley),Chardonnay,US,94,35.0,
51389,D'Arenberg 2008 The Noble Wrinkled Riesling (McLaren Vale),Riesling,Australia,94,19.0,Joe Czerwinski
51395,Armida 2011 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,85,20.0,
51403,Château de Seguin 2010 Sauvignon de Seguin  (Bordeaux Blanc),Sauvignon Blanc,France,85,,Roger Voss
51406,Dahlia 2010 Chardonnay (Monterey County),Chardonnay,US,85,20.0,
51418,Lafond 2009 Lafond Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,US,85,38.0,
51430,Domaine Belland 2013 Comme Dessus  (Santenay),Chardonnay,France,88,37.0,Roger Voss
51432,Domaine de Bel Air 2014  Pouilly-Fumé,Sauvignon Blanc,France,88,24.0,Roger Voss
51433,Domaine de Chevilly 2014  Quincy,Sauvignon Blanc,France,88,17.0,Roger Voss
51436,Domaine Pellé 2014 Morogues  (Menetou-Salon),Sauvignon Blanc,France,88,26.0,Roger Voss
51438,Domaine Reverdy-Ducroux 2014 Chêne Marchand  (Sancerre),Sauvignon Blanc,France,88,17.0,Roger Voss
51439,Domaine Roger Champault 2014 Les Pierris  (Sancerre),Sauvignon Blanc,France,88,23.0,Roger Voss
51444,Michel Vattan 2014 Domaine des Hauts de Maimbray  (Sancerre),Sauvignon Blanc,France,88,22.0,Roger Voss
51445,Mission Hill 2013 Reserve Chardonnay (Okanagan Valley),Chardonnay,Canada,88,24.0,Paul Gregutt
51448,Lakewood 2014 3 Generations Riesling (Finger Lakes),Riesling,US,88,20.0,Anna Lee C. Iijima
51480,Domaine A. Cailbourdin 2012 Les Cornets  (Pouilly-Fumé),Sauvignon Blanc,France,91,,Roger Voss
51481,Domaine Cherrier et Fils 2013  Sancerre,Sauvignon Blanc,France,91,25.0,Roger Voss
51487,Still Waters 2012 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,US,91,20.0,Matt Kettmann
51489,Michel Redde et Fils 2012 La Moynerie  (Pouilly-Fumé),Sauvignon Blanc,France,91,30.0,Roger Voss
51501,Chamisal Vineyards 2010 Estate Bottled Chardonnay (Edna Valley),Chardonnay,US,85,28.0,
51511,Five Rows 2011 Chardonnay (California),Chardonnay,US,85,14.0,
51513,Frog's Leap 2011 Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,85,20.0,
51514,House Band NV Chardonnay (California),Chardonnay,US,85,5.0,
51528,Penfolds 2009 Bin 51 Riesling (Eden Valley),Riesling,Australia,86,20.0,
51530,Sebeka 2008 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,86,8.0,Susan Kostrzewa
51536,Captûre 2009 Tradition Sauvignon Blanc (California),Sauvignon Blanc,US,86,30.0,
51552,Winzer Krems 2010 Kremser Pfaffenberg Reserve Riesling (Kremstal),Riesling,Austria,90,25.0,Roger Voss
51556,Domäne Wachau 2010 Terrassen Smaragd Riesling (Wachau),Riesling,Austria,90,30.0,Roger Voss
51557,Dutton-Goldfield 2009 Dutton Ranch - Rued Vineyard Chardonnay (Russian River Valley),Chardonnay,US,90,45.0,
51565,Patz & Hall 2009 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,US,90,39.0,
51566,Husch 2011 Sauvignon Blanc (Mendocino),Sauvignon Blanc,US,90,14.0,Virginie Boone
51567,Imagery 2011 Wow Oui Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,90,27.0,
51571,Le Due Terre 2009 Sacrisassi Bianco White (Colli Orientali del Friuli),White Blend,Italy,90,44.0,
51586,Jordan 2010 Chardonnay (Russian River Valley),Chardonnay,US,90,29.0,
51589,Lost Canyon 2010 Ruxton Vineyard Chardonnay (Russian River Valley),Chardonnay,US,90,35.0,
51592,Dürnberg 2011 Rosenberg Select Riesling (Niederösterreich),Riesling,Austria,90,18.0,Roger Voss
51594,Freemark Abbey 2011 Chardonnay (Napa Valley),Chardonnay,US,90,30.0,
51598,Amici 2015 Chardonnay (Sonoma Coast),Chardonnay,US,88,25.0,Virginie Boone
51600,Ata Rangi 2015 Sauvignon Blanc (Martinborough),Sauvignon Blanc,New Zealand,88,20.0,Joe Czerwinski
51602,Black Ridge 2014 Cheryl's Chardonnay (Santa Cruz Mountains),Chardonnay,US,88,45.0,Matt Kettmann
51613,DFJ Vinhos 2016 Grand'Arte Chardonnay (Lisboa),Chardonnay,Portugal,88,13.0,Roger Voss
51614,Domaine Adèle Rouzé 2015  Quincy,Sauvignon Blanc,France,88,19.0,Roger Voss
51616,Domaine de Terra Vecchia 2016 Vermentino-Chardonnay White (Ile de Beauté),White Blend,France,88,,Roger Voss
51617,Domaine Fouassier 2015 Sur le Fort  (Sancerre),Sauvignon Blanc,France,88,30.0,Roger Voss
51618,Domaine Roux 2015  Quincy,Sauvignon Blanc,France,88,19.0,Roger Voss
51623,Romain Reverdy 2015 Florilège  (Sancerre),Sauvignon Blanc,France,88,25.0,Roger Voss
51624,Simonnet-Febvre 2014 Mont de Milieu Premier Cru  (Chablis),Chardonnay,France,93,39.0,Roger Voss
51635,Davis Family 2015 Chardonnay (Russian River Valley),Chardonnay,US,93,38.0,Virginie Boone
51640,La Chablisienne 2014 Montée de Tonnerre Premier Cru  (Chablis),Chardonnay,France,93,40.0,Roger Voss
51642,Maximin Grünhäuser 2015 Abtsberg Alte Reben Trocken Riesling (Mosel),Riesling,Germany,93,48.0,Anna Lee C. Iijima
51645,Illumination 2015 Sauvignon Blanc (Napa County-Sonoma County),Sauvignon Blanc,US,93,55.0,Virginie Boone
51660,Decugnano dei Barbi 2014  Orvieto Classico Superiore,White Blend,Italy,89,28.0,Kerin O’Keefe
51664,Wieninger 2015 Vienna Hills Riesling (Vienna),Riesling,Austria,89,20.0,Anne Krebiehl MW
51667,Terra do Castelo 2014 Sensación White (Ribeiro),White Blend,Spain,89,15.0,Michael Schachner
51676,Lieb 2015 Reserve Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,US,89,26.0,Anna Lee C. Iijima
51679,Martha Clara 2014 Estate Reserve Chardonnay (North Fork of Long Island),Chardonnay,US,89,27.0,Anna Lee C. Iijima
51696,Cirulli 2011 Hedone Bianco White (Umbria),White Blend,Italy,86,20.0,Kerin O’Keefe
51698,Dr. Pauly Bergweiler 2011 Bernkasteler Badstube Beerenauslese Riesling (Mosel),Riesling,Germany,86,46.0,Anna Lee C. Iijima
51703,Villa Wolf 2011 Dry Riesling (Pfalz),Riesling,Germany,86,12.0,Anna Lee C. Iijima
51704,Villa Wolf 2011 Wachenheimer Belz Dry Riesling (Pfalz),Riesling,Germany,86,,Anna Lee C. Iijima
51726,Baileyana 2015 Firepeak Chardonnay (Edna Valley),Chardonnay,US,92,28.0,Matt Kettmann
51729,Bründlmayer 2016 Steinmassel Riesling (Kamptal),Riesling,Austria,92,31.0,Anne Krebiehl MW
51738,Fess Parker 2015 Ashley's Chardonnay (Sta. Rita Hills),Chardonnay,US,92,37.0,Matt Kettmann
51749,Olivier Leflaive 2010 Bouchères Premier Cru  (Meursault),Chardonnay,France,90,105.0,Roger Voss
51750,Olivier Leflaive 2010 Chatenière Premier Cru  (Saint-Aubin),Chardonnay,France,90,,Roger Voss
51751,Olivier Leflaive 2010  Meursault,Chardonnay,France,90,55.0,Roger Voss
51764,Fox Run 2010 Riesling 11 Lake Dana Vineyard Riesling (Finger Lakes),Riesling,US,90,40.0,Anna Lee C. Iijima
51774,Dashwood 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,11.0,Joe Czerwinski
51775,Domaine la Hitaire 2008 Les Tours White (Vin de Pays des Côtes de Gascogne),White Blend,France,87,11.0,Roger Voss
51778,Ghostwriter 2008 Chardonnay (Santa Cruz Mountains),Chardonnay,US,87,28.0,
51780,Gunn Estate 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,15.0,Joe Czerwinski
51781,Harbor Town 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,12.0,Joe Czerwinski
51784,Waimea 2009 Spinyback Sauvignon Blanc (Nelson),Sauvignon Blanc,New Zealand,87,17.0,Joe Czerwinski
51786,Woodbridge by Robert Mondavi 2008 Sauvignon Blanc (California),Sauvignon Blanc,US,87,8.0,
51788,3 Stones 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,14.0,Joe Czerwinski
51790,Balverne 2013 Estate Grown Reserve Chardonnay (Russian River Valley),Chardonnay,US,86,29.0,Virginie Boone
51798,Domaine Fouassier 2014  Sancerre,Sauvignon Blanc,France,86,27.0,Roger Voss
51801,Eric Louis 2014 Domaine Curot  (Sancerre),Sauvignon Blanc,France,86,28.0,Roger Voss
51802,Three Pines 2013 Tierra Blanca Chardonnay (California),Chardonnay,US,86,14.0,Jim Gordon
51807,Herencia 2014 Chardonnay (Los Carneros),Chardonnay,US,86,35.0,Virginie Boone
51809,Jean-Michel Sorbe 2014  Quincy,Sauvignon Blanc,France,86,25.0,Roger Voss
51810,Jean-Michel Sorbe 2014 Sauvignon Blanc (Reuilly),Sauvignon Blanc,France,86,25.0,Roger Voss
51813,MacMurray Estate Vineyards 2014 Chardonnay (Russian River Valley),Chardonnay,US,86,20.0,Virginie Boone
51815,Robert Hall 2014 Chardonnay (Paso Robles),Chardonnay,US,86,18.0,Matt Kettmann
51818,Emile Balland 2014 Le Beaux Jours Sauvignon Blanc (Coteaux du Giennois),Sauvignon Blanc,France,85,20.0,Roger Voss
51824,Patrice Moreux 2014 Corty Artisan Silex  (Pouilly-Fumé),Sauvignon Blanc,France,89,25.0,Roger Voss
51828,Lakewood 2014 Riesling (Finger Lakes),Riesling,US,89,14.0,Anna Lee C. Iijima
51829,Loring Wine Company 2014 Chardonnay (Santa Lucia Highlands),Chardonnay,US,89,24.0,Matt Kettmann
51830,Loring Wine Company 2014 Sierra Mar Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,US,89,40.0,Matt Kettmann
51831,MacPhail 2013 Pratt Vineyard Vine Hill Chardonnay (Russian River Valley),Chardonnay,US,89,45.0,Virginie Boone
51832,Villebois 2014  Sancerre,Sauvignon Blanc,France,89,,Roger Voss
51833,Waterbrook 2014 Reserve Riesling (Columbia Valley (WA)),Riesling,US,89,16.0,Sean P. Sullivan
51862,Mark David 2013 Transitus Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,93,34.0,Virginie Boone
51864,Acacia 2012 Sangiacomo Vineyard Chardonnay (Carneros),Chardonnay,US,93,45.0,Virginie Boone
51870,Kumeu River 2011 Maté's Vineyard Chardonnay (Kumeu),Chardonnay,New Zealand,93,51.0,Joe Czerwinski
51872,Keller Estate 2012 La Cruz Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,93,33.0,Virginie Boone
51881,Domaine Schoffit 2010 Sommerberg Grand Cru Riesling (Alsace),Riesling,France,94,50.0,Roger Voss
51890,Sanguis 2011 Incandescent Proprietary White (Santa Barbara County),White Blend,US,94,50.0,
51894,Joseph Mellot 2009 Le Grande Cuvée des Edvins  (Pouilly-Fumé),Sauvignon Blanc,France,93,45.0,Roger Voss
51896,Testarossa 2010 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,93,39.0,
51909,Keuka Lake Vineyards 2012 Dry Riesling (Finger Lakes),Riesling,US,88,18.0,Anna Lee C. Iijima
51911,Rodney Strong 2013 Charlotte's Home Sauvignon Blanc (Northern Sonoma),Sauvignon Blanc,US,88,17.0,Virginie Boone
51917,Santa Alicia 2014 Gran Reserva de Los Andes Chardonnay (Maipo Valley),Chardonnay,Chile,88,15.0,Michael Schachner
51918,Star Lane Vineyard 2013 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,88,22.0,Matt Kettmann
51920,VML 2012 Chardonnay (Russian River Valley),Chardonnay,US,88,28.0,Virginie Boone
51921,Arrowood 2012 Chardonnay (Sonoma County),Chardonnay,US,88,25.0,Virginie Boone
51926,Hubert Meyer 2013 Riesling (Alsace),Riesling,France,88,11.0,Roger Voss
51932,Kiona 2012 Late Harvest Riesling (Columbia Valley (WA)),Riesling,US,92,15.0,Paul Gregutt
51937,Domaine Ostertag 2010 Heissenberg Riesling (Alsace),Riesling,France,92,45.0,Roger Voss
51938,Domaine Pfister 2010 Cuvée 8 White (Alsace),White Blend,France,92,35.0,Roger Voss
51941,Efeste 2012 Feral Evergreen Vineyard Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,92,20.0,Paul Gregutt
51948,Rusack 2012 Reserve Chardonnay (Santa Maria Valley),Chardonnay,US,92,32.0,
51956,Jax 2015 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,US,93,40.0,Virginie Boone
51957,La Chablisienne 2014 Mont de Milieu Premier Cru  (Chablis),Chardonnay,France,93,40.0,Roger Voss
51958,La Chablisienne 2014 Vaillons Premier Cru  (Chablis),Chardonnay,France,93,35.0,Roger Voss
51968,Gosset NV Grand Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,93,85.0,Roger Voss
51970,Huré Frères 2011 Inattendue Extra Brut Blanc de Blancs Chardonnay (Champagne),Chardonnay,France,93,55.0,Roger Voss
51974,Domaine Divio 2015 Chardonnay (Willamette Valley),Chardonnay,US,92,50.0,Paul Gregutt
51980,Maximin Grünhäuser 2015 Herrenberg Riesling (Mosel),Riesling,Germany,92,42.0,Anna Lee C. Iijima
51984,Paul O'Brien 2015 Bone Dry Riesling (Umpqua Valley),Riesling,US,92,26.0,Paul Gregutt
51991,Louis Latour 1998 Les Referts Premier Cru  (Puligny-Montrachet),Chardonnay,France,92,55.0,Paul Gregutt
52008,Aura 2011 Chardonnay (California),Chardonnay,US,86,14.0,
52015,Colosi 2011 White (Sicilia),White Blend,Italy,86,13.0,
52022,Santa Helena 2011 Selección del Directorio Gran Reserva Chardonnay (Casablanca Valley),Chardonnay,Chile,86,10.0,Michael Schachner
52023,Smoking Loon 2011 Steelbird Unoaked Chardonnay (California),Chardonnay,US,86,10.0,
52029,Tortoise Creek 2011 Cuvée Jeanne Sauvignon Blanc (Côtes de Gascogne),Sauvignon Blanc,France,86,11.0,Roger Voss
52032,Root:1 2014 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,12.0,Michael Schachner
52045,Cantele 2013 Chardonnay (Salento),Chardonnay,Italy,86,15.0,Kerin O’Keefe
52046,Ryan Patrick 2013 Naked Chardonnay (Columbia Valley (WA)),Chardonnay,US,86,10.0,Sean P. Sullivan
52047,Santa Ema 2014 Select Terroir Sauvignon Blanc (Maipo Valley),Sauvignon Blanc,Chile,86,10.0,Michael Schachner
52052,Domaine Joël Delaunay 2013 La Voute Sauvignon Blanc (Touraine),Sauvignon Blanc,France,86,20.0,Roger Voss
52057,Chateau Lafayette Reneau 2012 Late Harvest Riesling (Finger Lakes),Riesling,US,85,15.0,Anna Lee C. Iijima
52061,MacMurray Ranch 2013 Chardonnay (Russian River Valley),Chardonnay,US,85,20.0,Virginie Boone
52067,Morandé 2008 Gran Reserva Chardonnay (Casablanca Valley),Chardonnay,Chile,82,17.0,Michael Schachner
52069,Meli 2008 Riesling (Maule Valley),Riesling,Chile,82,12.0,Michael Schachner
52079,Fiddlehead 2007 Happy Canyon Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,82,25.0,
52081,Quasar 2010 Selection Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,82,6.0,Michael Schachner
52082,Rock Hollow 2009 Vintner's Selection Chardonnay (Santa Barbara County),Chardonnay,US,82,12.0,
52083,Tamaya 2009 Reserva Viognier-Chardonnay White (Limarí Valley),White Blend,Chile,82,16.0,Michael Schachner
52092,Domaine Dampt Père et Fils 2013 Beauroy Premier Cru  (Chablis),Chardonnay,France,89,30.0,Roger Voss
52099,Willamette Valley Vineyards 2014 Riesling (Willamette Valley),Riesling,US,89,14.0,Paul Gregutt
52103,Jean-Claude Debeaune 2013 Domaine des Préauds  (Pouilly-Fuissé),Chardonnay,France,88,26.0,Roger Voss
52106,Maison Matisco 2014  Saint-Véran,Chardonnay,France,88,,Roger Voss
52112,Pascal Rollet 2013 Les Perriers  (Saint-Véran),Chardonnay,France,88,,Roger Voss
52124,Bruno Paillard NV Blanc de Blancs Réserve Privée Brut Chardonnay (Champagne),Chardonnay,France,90,98.0,Roger Voss
52126,Cockerell 2008 Le Petit Coquerel Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,22.0,
52128,Gloria Ferrer 2007 Chardonnay (Carneros),Chardonnay,US,90,18.0,
52133,Passopisciaro 2008 Guardiola Bianco Chardonnay (Sicilia),Chardonnay,Italy,90,30.0,
52140,Colin NV Blanche de Castille Premier Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,90,50.0,Roger Voss
52146,Gary Farrell 2009 Keefer Ranch Chardonnay (Russian River Valley),Chardonnay,US,88,45.0,
52147,Horse & Plow 2010 Harvester White White (North Coast),White Blend,US,88,18.0,Virginie Boone
52148,Barone Pizzini NV Brut Chardonnay (Franciacorta),Chardonnay,Italy,88,35.0,
52150,Jeriko 2010 Dijon Clone Chardonnay (Mendocino),Chardonnay,US,88,46.0,Virginie Boone
52151,Lakewood 2010 Dry Riesling (Finger Lakes),Riesling,US,88,13.0,Anna Lee C. Iijima
52152,Lamoreaux Landing 2010 Dry Riesling (Finger Lakes),Riesling,US,88,13.0,Anna Lee C. Iijima
52156,Pavillion Crossing 2010 Chardonnay (Lodi),Chardonnay,US,88,13.0,Virginie Boone
52157,Pierre André 2008 Le Rognet Premier Cru  (Ladoix),Chardonnay,France,88,56.0,Roger Voss
52162,Xavier Flouret 2010 Domaine Chatelain French Blonde  (Sancerre),Sauvignon Blanc,France,88,,Roger Voss
52164,Glenora 2010 Dry Riesling (Finger Lakes),Riesling,US,88,18.0,Anna Lee C. Iijima
52173,Barnard Griffin 2011 Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,14.0,Paul Gregutt
52175,Vasse Felix 2011 Chardonnay (Margaret River),Chardonnay,Australia,90,22.0,Joe Czerwinski
52179,Côte Bonneville 2010 Estate Bottled DuBrul Vineyard Chardonnay (Yakima Valley),Chardonnay,US,90,50.0,Paul Gregutt
52186,Patz & Hall 2010 Hyde Vineyard Chardonnay (Carneros),Chardonnay,US,90,58.0,
52187,Domaine D'en Ségur 2011 Cuvée Madeleine Chardonnay (Côtes du Tarn),Chardonnay,France,90,22.0,Roger Voss
52191,Foley 2010 T Anchor Ranch Chardonnay (Sta. Rita Hills),Chardonnay,US,90,45.0,
52193,Joseph Carr 2011 Chardonnay (Sonoma Coast),Chardonnay,US,90,20.0,
52194,Kilikanoon 2011 Mort's Block Watervale Riesling (Clare Valley),Riesling,Australia,90,20.0,Joe Czerwinski
52196,Luis Felipe Edwards 2012 Marea Fumé Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,90,30.0,Michael Schachner
52212,Provenance Vineyards 2015 Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,88,25.0,Virginie Boone
52214,Sbragia 2014 Home Ranch Chardonnay (Dry Creek Valley),Chardonnay,US,88,30.0,Virginie Boone
52216,Soléna 2015 Domaine Danielle Laurent Chardonnay,Chardonnay,US,88,55.0,Paul Gregutt
52239,Manzoni 2011 North Highlands' Cuvée Chardonnay (Santa Lucia Highlands),Chardonnay,US,87,30.0,
52249,Silverado 2012 Miller Ranch Estate Grown Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,22.0,
52253,Voss 2012 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,21.0,
52258,Landshut 2009 Riesling (Mosel),Riesling,Germany,84,5.0,Joe Czerwinski
52260,Picket Fence 2009 Chardonnay (Russian River Valley),Chardonnay,US,84,15.0,
52263,Rock Wall 2009 Chardonnay (Santa Lucia Highlands),Chardonnay,US,84,25.0,
52265,Cinnabar 2009 Chardonnay (Monterey),Chardonnay,US,84,20.0,
52266,Clos du Val 2009 Chardonnay (Carneros),Chardonnay,US,84,25.0,
52267,Haras 2009 Chardonnay (Maipo Valley),Chardonnay,Chile,84,12.0,Michael Schachner
52269,A. Parparoussis 2007 Les Dons de Dionysos Barrel Fermented White (Achaia),White Blend,Greece,84,25.0,Susan Kostrzewa
52288,Smythe & Renfield 2011 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,18.0,Joe Czerwinski
52296,Morgan 2011 Un-Oaked Chardonnay (Monterey),Chardonnay,US,87,21.0,
52300,René Muré 2010 Signature Riesling (Alsace),Riesling,France,87,,Roger Voss
52313,Lamoreaux Landing 2010 Semi-Dry Riesling (Finger Lakes),Riesling,US,87,13.0,Anna Lee C. Iijima
52317,Nicosia 2010 Fondo Filara  (Etna),White Blend,Italy,87,19.0,
52318,Olivier Leflaive 2009 Les Deux Rives  (Chablis),Chardonnay,France,87,,Roger Voss
52323,Stevens 2010 AnArtisticThought Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,87,19.0,Paul Gregutt
52326,Ventisquero 2011 Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,10.0,Michael Schachner
52330,Garnier et Fils 2010  Chablis,Chardonnay,France,87,29.0,Roger Voss
52331,Glenora 2010 Riesling (Finger Lakes),Riesling,US,87,16.0,Anna Lee C. Iijima
52332,HandCraft 2010 Artisan Collection Chardonnay (California),Chardonnay,US,87,13.0,
52337,Yorkville Cellars 2010 Eleanor of Aquitaine White (Yorkville Highlands),White Blend,US,87,25.0,Virginie Boone
52341,Domaine Laporte 2014 Les Duchesses  (Pouilly-Fumé),Sauvignon Blanc,France,88,28.0,Roger Voss
52343,Dr. Nägler 2014 Rüdesheimer Feinherb Riesling (Rheingau),Riesling,Germany,88,15.0,Anna Lee C. Iijima
52345,Eola Hills 2014 Chardonnay (Oregon),Chardonnay,US,88,13.0,Paul Gregutt
52349,Firestone 2014 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,88,14.0,Matt Kettmann
52354,Vincent Price 2013 Sangiacomo Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,88,,Virginie Boone
52360,Peter Jakob Kühn 2013 Quarzit Trocken Riesling (Rheingau),Riesling,Germany,88,34.0,Anna Lee C. Iijima
52364,Primosic 2013 Gmajne Chardonnay (Collio),Chardonnay,Italy,88,25.0,Kerin O’Keefe
52368,Alexander Valley Vineyards 2009 Estate Chardonnay (Alexander Valley),Chardonnay,US,87,18.0,
52371,Columbia Crest 2009 Two Vines Riesling (Washington),Riesling,US,87,8.0,Paul Gregutt
52372,Coquelicot 2008 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,87,24.0,
52380,Casa de la Cruz 2009 Chardonnay (Sonoma Coast),Chardonnay,US,87,24.0,
52384,TerraNoble 2009 Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,18.0,Michael Schachner
52385,Thelema 2009 Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,South Africa,87,20.0,Lauren Buzzeo
52388,Martin Ray 2009 Chardonnay (Russian River Valley),Chardonnay,US,87,20.0,
52394,Mulderbosch 2009 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,87,21.0,Lauren Buzzeo
52397,Francis Ford Coppola 2014 Votre Santé Cuvée du Patron Chardonnay (California),Chardonnay,US,87,14.0,Jim Gordon
