,wine,variety,country,points,price,taster,twitter handle
54083,Page Springs 2010 Arizona Stronghold Vineyard Chardonnay (Cochise County),Chardonnay,US,84,35.0,,
54103,Bisceglia 2006 Chardonnay (Basilicata),Chardonnay,Italy,83,,,
54104,Napa Family Vineyards 2005 Reserve Chardonnay (Napa Valley),Chardonnay,US,83,10.0,,
54107,Magistrate 2006 Chardonnay (Napa Valley),Chardonnay,US,83,10.0,,
54129,Domaine Serene 2015 Clos du Soleil Vineyard Chardonnay (Dundee Hills),Chardonnay,US,93,75.0,Paul Gregutt,@paulgwine 
54137,Lynmar 2015 Susanna's Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,93,60.0,Virginie Boone,@vboone
54139,Petit & Bajan 2011 Nuit Blanche Blanc de Blancs Grand Cru Brut Chardonnay (Champagne),Chardonnay,France,93,60.0,Roger Voss,@vossroger
54146,Gilbert Cellars 2008 Unoaked Chardonnay (Wahluke Slope),Chardonnay,US,83,17.0,Paul Gregutt,@paulgwine 
54149,Calcareous 2008 Chardonnay (Central Coast),Chardonnay,US,83,28.0,,
54155,Wild Horse 2008 Chardonnay (Central Coast),Chardonnay,US,83,17.0,,
54158,Santa Alicia 2009 Reserva Chardonnay (Maipo Valley),Chardonnay,Chile,82,9.0,Michael Schachner,@wineschach
54159,Souverain 2008 Chardonnay (Alexander Valley),Chardonnay,US,82,17.0,,
54166,Argyle 2015 Grower Series Chardonnay (Willamette Valley),Chardonnay,US,90,20.0,Paul Gregutt,@paulgwine 
54170,Belden Barns 2015 Estate Grown Chardonnay (Sonoma Mountain),Chardonnay,US,90,36.0,Virginie Boone,@vboone
54175,DanCin 2016 Mélange Chardonnay (Southern Oregon),Chardonnay,US,90,32.0,Paul Gregutt,@paulgwine 
54178,Scott Family 2015 Dijon Clone Chardonnay (Arroyo Seco),Chardonnay,US,90,25.0,Matt Kettmann,@mattkettmann
54192,Pellegrini 2014 Olivet Lane Vineyard Chardonnay (Russian River Valley),Chardonnay,US,90,45.0,Virginie Boone,@vboone
54220,Georges Duboeuf 2014 Domaine des Chenevières  (Mâcon-Villages),Chardonnay,France,87,22.0,Roger Voss,@vossroger
54233,Jean-Claude Debeaune 2014  Saint-Véran,Chardonnay,France,86,,Roger Voss,@vossroger
54237,Louis Max 2014 Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,France,86,32.0,Roger Voss,@vossroger
54241,Domaine Ferret 2014  Pouilly-Fuissé,Chardonnay,France,86,35.0,Roger Voss,@vossroger
54270,Pascal Bouchard 2011 Les Clos Grand Cru  (Chablis),Chardonnay,France,94,,Roger Voss,@vossroger
54272,Château Fuissé 2011 Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,France,94,,Roger Voss,@vossroger
54292,Despierta 2014 Chardonnay (La Mancha),Chardonnay,Spain,80,7.0,Michael Schachner,@wineschach
54326,Corley Reserve 2012 Estate Grown Chardonnay (Oak Knoll District),Chardonnay,US,90,50.0,,
54356,Arcadian 2007 Sleepy Hollow Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,US,88,45.0,,
54385,Chanson Père et Fils 2010 Les Clos Grand Cru  (Chablis),Chardonnay,France,92,81.0,Roger Voss,@vossroger
54386,Domaine Laroche 2010 Les Vaillons Vieilles Vignes Premier Cru  (Chablis),Chardonnay,France,92,,Roger Voss,@vossroger
54387,Domaine Vincent Girardin 2010 La Romanée Premier Cru  (Chassagne-Montrachet),Chardonnay,France,92,94.0,Roger Voss,@vossroger
54388,Domaine Vincent Girardin 2010 Les Combettes Premier Cru  (Puligny-Montrachet),Chardonnay,France,92,87.0,Roger Voss,@vossroger
54392,Louis Latour 2010 Les Folatières Premier Cru  (Puligny-Montrachet),Chardonnay,France,92,90.0,Roger Voss,@vossroger
54393,Louis Latour 2010 Morgeot Premier Cru  (Chassagne-Montrachet),Chardonnay,France,92,70.0,Roger Voss,@vossroger
54401,Pascal Bouchard 2010 Vaudésir Grand Cru  (Chablis),Chardonnay,France,92,,Roger Voss,@vossroger
54403,Romain Bouchard 2010 Vau de Vey Premier Cru  (Chablis),Chardonnay,France,92,36.0,Roger Voss,@vossroger
54451,Clos du Val 2011 Chardonnay (Carneros),Chardonnay,US,87,28.0,,
54472,Emiliana 2010 Eco Balance Chardonnay (Casablanca Valley),Chardonnay,Chile,87,9.0,Michael Schachner,@wineschach
54474,Emiliana 2010 Natura Un-oaked Chardonnay (Casablanca Valley),Chardonnay,Chile,87,11.0,Michael Schachner,@wineschach
54488,Clos du Val 2008 Reserve Chardonnay (Carneros),Chardonnay,US,87,45.0,,
54492,Gary Farrell 2008 Russian River Selection Chardonnay (Russian River Valley),Chardonnay,US,87,32.0,,
54502,Rochioli 2014 Estate Grown Chardonnay (Russian River Valley),Chardonnay,US,90,50.0,Virginie Boone,@vboone
54514,Landmark 2014 Flocchini Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,90,40.0,Virginie Boone,@vboone
54517,Pali 2014 Huber Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,US,90,39.0,Matt Kettmann,@mattkettmann
54538,Penfolds 2009 Yattarna Chardonnay (South Eastern Australia),Chardonnay,Australia,88,130.0,Joe Czerwinski,@JoeCz
54583,Chalone Vineyard 2010 Chardonnay (Monterey),Chardonnay,US,88,13.0,,
54614,A to Z 2006 Chardonnay (Oregon),Chardonnay,US,90,16.0,Paul Gregutt,@paulgwine 
54631,Wise 2006 Single Vineyard Chardonnay (Western Australia),Chardonnay,Australia,90,27.0,Joe Czerwinski,@JoeCz
54636,Leeuwin Estate 2004 Art Series Chardonnay (Margaret River),Chardonnay,Australia,90,79.0,Joe Czerwinski,@JoeCz
54664,J. Lohr 2014 Arroyo Vista Chardonnay (Arroyo Seco),Chardonnay,US,92,25.0,Matt Kettmann,@mattkettmann
54668,B Cellars 2013 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,US,92,47.0,Virginie Boone,@vboone
54673,Sixto 2013 Frenchman Hills Chardonnay (Washington),Chardonnay,US,92,50.0,Sean P. Sullivan,@wawinereport
54675,Talbott 2014 Sarah Case Sleepy Hollow Vineyard Estate Grown Chardonnay (Santa Lucia Highlands),Chardonnay,US,92,42.0,Matt Kettmann,@mattkettmann
54676,Testarossa 2014 Rincon Vineyard Chardonnay (Arroyo Grande Valley),Chardonnay,US,92,48.0,Matt Kettmann,@mattkettmann
54677,Testarossa 2014 Soberanes Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,US,92,48.0,Matt Kettmann,@mattkettmann
54681,Michaud 2013 Chardonnay (Chalone),Chardonnay,US,92,39.0,Matt Kettmann,@mattkettmann
54697,Nova Vita 2008 Mad Russian Chardonnay (Adelaide),Chardonnay,Australia,86,19.0,,
54710,Columbia Crest 2006 Two Vines Chardonnay (Washington),Chardonnay,US,86,8.0,Paul Gregutt,@paulgwine 
54712,Happy Camper 2008 Chardonnay (California),Chardonnay,US,86,9.0,,
54715,Korbel NV Brut Rosé Chardonnay (California),Chardonnay,US,86,12.0,,
54721,Alex Gambal 2013 Maltroie Premier Cru  (Chassagne-Montrachet),Chardonnay,France,93,75.0,Roger Voss,@vossroger
54726,Château de Fuissé 2013 Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,France,93,89.0,Roger Voss,@vossroger
54730,Domaine Jean-Paul et Benoît Droin 2013 Montmains Premier Cru  (Chablis),Chardonnay,France,93,38.0,Roger Voss,@vossroger
54731,Domaine Laroche 2012 Les Vaucoupins Premier Cru  (Chablis),Chardonnay,France,93,,Roger Voss,@vossroger
54735,Henri de Villamont 2013 Les Caillerets Premier Cru  (Meursault),Chardonnay,France,92,,Roger Voss,@vossroger
54737,Jean-Marc Brocard 2013 Butteaux Premier Cru  (Chablis),Chardonnay,France,92,,Roger Voss,@vossroger
54740,Les Héritiers du Comte Lafon 2013 Clos du Four  (Mâcon-Milly Lamartine),Chardonnay,France,92,,Roger Voss,@vossroger
54758,Olivier Leflaive 2009 Clos Saint Marc Premier Cru  (Chassagne-Montrachet),Chardonnay,France,94,75.0,Roger Voss,@vossroger
54763,Abeja 2010 Chardonnay (Washington),Chardonnay,US,94,36.0,Paul Gregutt,@paulgwine 
54764,Woodward Canyon 2010 Chardonnay (Washington),Chardonnay,US,94,44.0,Paul Gregutt,@paulgwine 
54765,Domaine Christian Moreau Père et Fils 2009 Les Clos Grand Cru  (Chablis),Chardonnay,France,94,90.0,Roger Voss,@vossroger
54793,Bjornstad 2009 Ritchie Vineyard Chardonnay (Russian River Valley),Chardonnay,US,92,40.0,,
54814,Domaine Pascal et Mireille Renaud 2007 Cuvée Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,France,87,25.0,Roger Voss,@vossroger
54823,Pascual Toso 2009 Chardonnay (Mendoza),Chardonnay,Argentina,87,13.0,Michael Schachner,@wineschach
54834,Dog Tail 2006 Chardonnay (California),Chardonnay,US,85,9.0,,
54837,Ironstone 2006 Chardonnay (Lodi),Chardonnay,US,85,10.0,,
54870,Paul Hobbs 2011 Edward James Estate Chardonnay (Russian River Valley),Chardonnay,US,93,75.0,,
54871,Stonestreet 2011 Upper Barn Chardonnay (Alexander Valley),Chardonnay,US,93,75.0,,
54872,Clendenen 2008 Le Bon Climat Chardonnay (Santa Maria Valley),Chardonnay,US,93,50.0,,
54878,Testarossa 2011 Diana's Chardonnay (California),Chardonnay,US,93,59.0,,
54882,Waterbrook 2013 Reserve Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,17.0,Sean P. Sullivan,@wawinereport
54890,Paumanok 2014 Festival Chardonnay (North Fork of Long Island),Chardonnay,US,90,19.0,Anna Lee C. Iijima,
54894,Black Stallion 2013 Limited Release Chardonnay (Napa Valley),Chardonnay,US,90,35.0,Virginie Boone,@vboone
54903,Dalton 2013 D Series Chardonnay (Galilee),Chardonnay,Israel,90,15.0,Mike DeSimone,@worldwineguys
54910,Lujon 2015 Chardonnay (Willamette Valley),Chardonnay,US,88,15.0,Paul Gregutt,@paulgwine 
54928,Bodega Catena Zapata 2015 Alta Historic Rows Chardonnay (Mendoza),Chardonnay,Argentina,88,33.0,Michael Schachner,@wineschach
54945,Domaine Serene 2012 Etoile Vineyard Chardonnay (Dundee Hills),Chardonnay,US,93,75.0,Paul Gregutt,@paulgwine 
54974,Bouchard Aîné & Fils 2011 Cuvée Signature Le Porusot Premier Cru  (Meursault),Chardonnay,France,90,85.0,Roger Voss,@vossroger
54975,Charles Clément NV Cuvée Gustave Belon Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,90,30.0,Roger Voss,@vossroger
54976,Thiénot 2005 Cuvée Stanislas Blanc de Blancs Brut Millesimé Chardonnay (Champagne),Chardonnay,France,90,,Roger Voss,@vossroger
54988,Ferghettina 2009 Brut Milledì Chardonnay (Franciacorta),Chardonnay,Italy,90,60.0,Kerin O’Keefe,@kerinokeefe
54991,Nicolas Feuillatte 2005 Millesimé Brut Chardonnay (Champagne),Chardonnay,France,90,,Roger Voss,@vossroger
55007,Gallimard Père et Fils NV Cuvée Grande Réserve Brut Chardonnay (Champagne),Chardonnay,France,89,50.0,Roger Voss,@vossroger
55041,"Jermann 2000 Were Dreams, Now it is Just Wine Chardonnay (Venezia Giulia)",Chardonnay,Italy,85,55.0,Joe Czerwinski,@JoeCz
55053,Morandé 2001 Morande Pionero Chardonnay (Central Valley),Chardonnay,Chile,84,7.0,Michael Schachner,@wineschach
55062,Vina Robles 2016 Chardonnay (Monterey),Chardonnay,US,87,22.0,Matt Kettmann,@mattkettmann
55090,Saintsbury 2010 Brown Ranch Chardonnay (Carneros),Chardonnay,US,86,48.0,,
55092,Sebastiani 2011 Chardonnay (Sonoma County),Chardonnay,US,86,14.0,,
55107,Sunset Hills 2011 Reserve Chardonnay (Virginia),Chardonnay,US,85,24.0,,
55136,Edna Valley Vineyard 2014 Fleur de Edna Winemaker Series Chardonnay (Edna Valley),Chardonnay,US,85,27.0,Matt Kettmann,@mattkettmann
55144,Testarossa 2014 Chardonnay (Santa Lucia Highlands),Chardonnay,US,87,38.0,Matt Kettmann,@mattkettmann
55159,Sisters Forever 2015 Un-oaked Chardonnay (Central Coast),Chardonnay,US,87,15.0,Matt Kettmann,@mattkettmann
55167,Casas del Toqui 2015 Barrel Series Reserva Chardonnay (Cachapoal Valley),Chardonnay,Chile,87,14.0,Michael Schachner,@wineschach
55170,Vignerons de Buxy 2008 Buissonnier Montagny  (Montagny),Chardonnay,France,87,23.0,Roger Voss,@vossroger
55171,White Oak 2008 Chardonnay (Russian River Valley),Chardonnay,US,87,24.0,,
55181,Hans Moser 2008 Chardonnay (Burgenland),Chardonnay,Austria,87,23.0,Roger Voss,@vossroger
55184,Apaltagua 2009 Reserva Chardonnay (Casablanca Valley),Chardonnay,Chile,86,11.0,Michael Schachner,@wineschach
55186,Cave de Lugny 2008 Les Charmes  (Mâcon-Lugny),Chardonnay,France,86,15.0,Roger Voss,@vossroger
55191,Brewer-Clifton 2012 Gnesa Chardonnay (Sta. Rita Hills),Chardonnay,US,92,54.0,Matt Kettmann,@mattkettmann
55198,Giant Steps 2012 Sexton Vineyard Chardonnay (Yarra Valley),Chardonnay,Australia,92,42.0,Joe Czerwinski,@JoeCz
55199,Jamie Slone Wines 2013 Aloysius Sierra Madre Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,92,47.0,Matt Kettmann,@mattkettmann
55208,Anaba 2012 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,US,92,36.0,Virginie Boone,@vboone
55240,Vino V 2006 Solomon Hills Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,87,32.0,,
55269,Ferrari-Carano 2009 Emelia's Cuvée Chardonnay (Russian River Valley),Chardonnay,US,91,38.0,,
55272,Concha y Toro 2014 Casillero del Diablo Reserva Chardonnay (Central Valley),Chardonnay,Chile,87,11.0,Michael Schachner,@wineschach
55286,Line 39 2014 Chardonnay (California),Chardonnay,US,86,12.0,Jim Gordon,@gordone_cellars
55291,Poseidon 2013 Estate Chardonnay (Los Carneros),Chardonnay,US,86,26.0,Jim Gordon,@gordone_cellars
55296,Santa Ema 2014 Reserva Chardonnay (Leyda Valley),Chardonnay,Chile,86,15.0,Michael Schachner,@wineschach
55309,Chateau Lettau 2011 Jack's HIll Vineyard Clone 76 Chardonnay (Monterey County),Chardonnay,US,85,26.0,,
55313,Lafond 2011 SRH Chardonnay (Sta. Rita Hills),Chardonnay,US,84,23.0,,
55314,Miguel Torres 2012 Santa Digna Reserva Chardonnay (Central Valley),Chardonnay,Chile,84,12.0,Michael Schachner,@wineschach
55340,Three Rivers 2011 Chardonnay (Columbia Valley (WA)),Chardonnay,US,87,18.0,Paul Gregutt,@paulgwine 
55347,One Hope 2010 Chardonnay (California),Chardonnay,US,87,15.0,,
55355,Au Bon Climat 2009 Historic Vineyards Talley Vineyard Chardonnay (Arroyo Grande Valley),Chardonnay,US,91,30.0,,
55362,Talley 2011 Oliver's Vineyard Chardonnay (Edna Valley),Chardonnay,US,91,36.0,,
55365,Columbia Crest 2011 Reserve Chardonnay (Horse Heaven Hills),Chardonnay,US,91,20.0,Sean P. Sullivan,@wawinereport
55366,Gary Farrell 2011 Bacigalupi Vineyard Chardonnay (Russian River Valley),Chardonnay,US,91,45.0,,
55368,Hanzell 2012 Sebella Chardonnay (Sonoma Valley),Chardonnay,US,91,36.0,,
55374,Domaine Pascal et Mireille Renaud 2015  Mâcon Solutré,Chardonnay,France,88,15.0,Roger Voss,@vossroger
55382,Bret Brothers 2014 Climat Sous les Plantes  (Viré-Clessé),Chardonnay,France,88,40.0,Roger Voss,@vossroger
55383,Bret Brothers 2014 Domaine La Soufrandière Climat les Longeays  (Pouilly-Vinzelles),Chardonnay,France,88,58.0,Roger Voss,@vossroger
55389,Cave de Viré NV Bruto  (Crémant de Bourgogne),Chardonnay,France,88,22.0,Roger Voss,@vossroger
55391,Château de Santenay 2014 Clos de la Chaise Dieu  (Hautes Cotes de Beaune),Chardonnay,France,88,28.0,Roger Voss,@vossroger
55395,Albert Bichot 2014 Le Clos  (Pouilly-Fuissé),Chardonnay,France,88,40.0,Roger Voss,@vossroger
55398,Georges Duboeuf 2014 Clos Reyssie  (Pouilly-Fuissé),Chardonnay,France,88,43.0,Roger Voss,@vossroger
55400,Chime 2013 Chardonnay (California),Chardonnay,US,88,13.0,Jim Gordon,@gordone_cellars
55401,Christophe Cordier 2014 Vers Cras  (Pouilly-Fuissé),Chardonnay,France,88,40.0,Roger Voss,@vossroger
55405,Fleuron 2010 Chardonnay (California),Chardonnay,US,87,24.0,,
55408,Hoopla 2011 Chardonnay (North Coast),Chardonnay,US,87,16.0,Virginie Boone,@vboone
55434,Trefethen 2014 Estate Grown Chardonnay (Oak Knoll District),Chardonnay,US,89,36.0,Virginie Boone,@vboone
55435,Valentin Bianchi 2015 Famiglia Bianchi Chardonnay (Mendoza),Chardonnay,Argentina,89,20.0,Michael Schachner,@wineschach
55444,McKinney 2014 Chardonnay (Santa Barbara County),Chardonnay,US,88,25.0,Matt Kettmann,@mattkettmann
55460,Cave des Grands Crus Blancs 2012 Solaire  (Mâcon-Vinzelles),Chardonnay,France,84,,Roger Voss,@vossroger
55468,Muirwood 2012 Chardonnay (Arroyo Seco),Chardonnay,US,84,12.0,,
55481,R8 2012 Chardonnay (California),Chardonnay,US,84,14.0,,
55483,Trapiche 2012 Oak Cask Chardonnay (Mendoza),Chardonnay,Argentina,84,10.0,Michael Schachner,@wineschach
55518,Famiglia Meschini 2015 Unoaked Chardonnay (Casablanca Valley),Chardonnay,Chile,83,14.0,Michael Schachner,@wineschach
55538,Viña Casablanca 2016 Cefiro Reserva Chardonnay (Casablanca Valley),Chardonnay,Chile,82,12.0,Michael Schachner,@wineschach
55544,Albamar 2016 Chardonnay (Casablanca Valley),Chardonnay,Chile,82,12.0,Michael Schachner,@wineschach
55550,Justin 2011 Chardonnay (Central Coast),Chardonnay,US,88,19.0,,
55570,Casale del Giglio 2011 Chardonnay (Lazio),Chardonnay,Italy,88,20.0,,
55572,Jean Rijckaert 2008 Les Chailloux  (Pouilly-Fuissé),Chardonnay,France,88,46.0,Roger Voss,@vossroger
55573,Vignerons des Terres Secrètes 2008 Domaine Delaye les Clochettes  (Mâcon-Prissé),Chardonnay,France,88,,Roger Voss,@vossroger
55576,Domaine de la Croix Senaillet 2008 La Grande Bruyère  (Saint-Véran),Chardonnay,France,88,,Roger Voss,@vossroger
55579,Ferraud et Fils 2008  Saint-Véran,Chardonnay,France,88,,Roger Voss,@vossroger
55583,Albert Bichot 2008  Savigny-lès-Beaune,Chardonnay,France,88,,Roger Voss,@vossroger
55585,Bret Brothers 2008 Domaine la Soufrandière  (Pouilly-Vinzelles),Chardonnay,France,88,35.0,Roger Voss,@vossroger
55586,Bret Brothers 2008 En Carementrant  (Pouilly-Fuissé),Chardonnay,France,88,48.0,Roger Voss,@vossroger
55588,Château de Fuissé 2008 Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,France,88,57.0,Roger Voss,@vossroger
55705,Cathedral Ridge 2008 McDuffee Vineyard Reserve Chardonnay (Columbia Valley (OR)),Chardonnay,US,81,36.0,Paul Gregutt,@paulgwine 
55716,Oak Grove 2009 Reserve Chardonnay (California),Chardonnay,US,81,8.0,,
55755,Zolo 2016 Sustainably Farmed Estate Grown and Bottled Unoaked Chardonnay (Mendoza),Chardonnay,Argentina,86,10.0,Michael Schachner,@wineschach
55760,Midnight 2012 Estate Chardonnay (Paso Robles),Chardonnay,US,85,26.0,,
55763,Santa Alicia 2013 Reserva Espiritu de Los Andes Estate Bottled Chardonnay (Maipo Valley),Chardonnay,Chile,85,10.0,Michael Schachner,@wineschach
55766,Château Los Boldos 2012 Vieilles Vignes Chardonnay (Cachapoal Valley),Chardonnay,Chile,85,20.0,Michael Schachner,@wineschach
55794,Matchbook 2015 Estate Bottled Old Head Chardonnay (Dunnigan Hills),Chardonnay,US,89,15.0,Jim Gordon,@gordone_cellars
55795,Ménage a Trois 2015 Gold Chardonnay (California),Chardonnay,US,89,14.0,Jim Gordon,@gordone_cellars
55825,J. Wilkes 2015 Chardonnay (Santa Maria Valley),Chardonnay,US,88,22.0,Matt Kettmann,@mattkettmann
55845,Twill 2014 Chardonnay (Willamette Valley),Chardonnay,US,87,27.0,Paul Gregutt,@paulgwine 
55879,Blackstone 2008 Sonoma Reserve Chardonnay (Sonoma County),Chardonnay,US,89,15.0,,
55886,Ryan Patrick 2008 Reserve Chardonnay (Columbia Valley (WA)),Chardonnay,US,89,21.0,Paul Gregutt,@paulgwine 
55911,Beringer 2011 Private Reserve Chardonnay (Napa Valley),Chardonnay,US,87,37.0,,
55949,Talley 2010 Estate Bottled Chardonnay (Arroyo Grande Valley),Chardonnay,US,91,26.0,,
55950,Two Sisters 2009 Courtney's Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,US,91,55.0,,
55969,Bellavista 2011 Satén Chardonnay (Franciacorta),Chardonnay,Italy,88,54.0,Kerin O’Keefe,@kerinokeefe
55988,Loring Wine Company 2014 Durell Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,92,40.0,Jim Gordon,@gordone_cellars
55993,Starmont 2013 Stanly Ranch Estate Chardonnay (Carneros),Chardonnay,US,92,45.0,Virginie Boone,@vboone
56006,Kessler-Haak 2014 Estate Chardonnay (Sta. Rita Hills),Chardonnay,US,92,29.0,Matt Kettmann,@mattkettmann
56010,Bernardus 2014 Chardonnay (Monterey County),Chardonnay,US,92,25.0,Matt Kettmann,@mattkettmann
56022,Joseph Burrier 2012 Château de Beauregard  (Pouilly-Fuissé),Chardonnay,France,83,,Roger Voss,@vossroger
56023,King's Garden Vineyards 2011 Barrel Fermented Chardonnay (Finger Lakes),Chardonnay,US,83,14.0,Anna Lee C. Iijima,
56035,King's Garden Vineyards 2011 Chardonnay (Finger Lakes),Chardonnay,US,81,12.0,Anna Lee C. Iijima,
56038,Castillo de Monjardin 2013 El Cerezo Unoaked Chardonnay (Navarra),Chardonnay,Spain,81,13.0,Michael Schachner,@wineschach
56039,Vega Sindoa 2013 Chardonnay (Navarra),Chardonnay,Spain,81,15.0,Michael Schachner,@wineschach
56040,Enate 2013 234 Chardonnay (Somontano),Chardonnay,Spain,80,17.0,Michael Schachner,@wineschach
56041,Campus Oaks 2012 Chardonnay (Lodi),Chardonnay,US,80,10.0,Jim Gordon,@gordone_cellars
56051,AntoLin Cellars 2011 Gamache Vineyards Chardonnay (Columbia Valley (WA)),Chardonnay,US,88,19.0,Paul Gregutt,@paulgwine 
56063,Joyce 2011 Black Mountain Chardonnay (Santa Lucia Highlands),Chardonnay,US,88,24.0,,
56085,Keenan 2014 Chardonnay (Spring Mountain District),Chardonnay,US,90,35.0,Virginie Boone,@vboone
56093,Domaine le Virolys 2014  Viré-Clessé,Chardonnay,France,90,22.0,Roger Voss,@vossroger
56104,William Hill Estate 2013 Unfiltered Chardonnay (Napa Valley),Chardonnay,US,90,55.0,Virginie Boone,@vboone
56135,Bargetto 2015 Regan Vineyards Reserve Chardonnay (Santa Cruz Mountains),Chardonnay,US,89,30.0,Matt Kettmann,@mattkettmann
56148,Simple Life 2015 Chardonnay (California),Chardonnay,US,89,13.0,Jim Gordon,@gordone_cellars
56170,Doukénie 2010 Chardonnay (Virginia),Chardonnay,US,82,25.0,,
56172,Magness 2010 Chardonnay (Napa Valley),Chardonnay,US,82,20.0,,
56201,Domaine Fabrice Larochette 2015 La Grande Bruyère  (Mâcon-Fuissé),Chardonnay,France,90,20.0,Roger Voss,@vossroger
56214,Ashan 2014 Celilo Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,40.0,Sean P. Sullivan,@wawinereport
56229,Barra of Mendocino 2016 Estate Grown Chardonnay (Mendocino),Chardonnay,US,91,18.0,Jim Gordon,@gordone_cellars
56232,Brewer-Clifton 2015 Chardonnay (Sta. Rita Hills),Chardonnay,US,91,40.0,Matt Kettmann,@mattkettmann
56302,William Fèvre 2011 Chacai Chardonnay (Pirque),Chardonnay,Chile,89,74.0,Michael Schachner,@wineschach
56310,Domaine Ferret 2014  Pouilly-Fuissé,Chardonnay,France,86,35.0,Roger Voss,@vossroger
56316,Simonnet-Febvre 2014 100 Series Chardonnay (Vin de France),Chardonnay,France,86,13.0,Roger Voss,@vossroger
56318,Château de Santenay 2014 Vieilles Vignes  (Bourgogne),Chardonnay,France,86,25.0,Roger Voss,@vossroger
56321,Domaine Bousquet 2015 Reserve Chardonnay (Tupungato),Chardonnay,Argentina,86,18.0,Michael Schachner,@wineschach
56323,Domaine Pascal et Mireille Renaud 2015  Mâcon-Charnay,Chardonnay,France,86,17.0,Roger Voss,@vossroger
56324,Domaine Sangouard-Guyot 2014 Terroirs  (Pouilly-Fuissé),Chardonnay,France,86,,Roger Voss,@vossroger
56329,Patriarche Père et Fils 2015  Mâcon-Villages,Chardonnay,France,86,14.0,Roger Voss,@vossroger
56332,Jean-Paul Paquet 2014 Domaine des Granges  (Pouilly-Fuissé),Chardonnay,France,86,25.0,Roger Voss,@vossroger
56333,Albert Bichot 2006 Domaine Long-Depaquit Les Vaucopins Premier Cru  (Chablis),Chardonnay,France,91,47.0,Roger Voss,@vossroger
56365,El Huique 2009 Special Selection Chardonnay (Colchagua Valley),Chardonnay,Chile,86,15.0,Michael Schachner,@wineschach
56381,Q 2007 Chardonnay (Sonoma Coast),Chardonnay,US,86,25.0,,
56383,Clos La Chance 2007 Liebeler Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,US,86,35.0,,
56386,Bonterra 2007 Reserve The McNab Vineyard Chardonnay (Mendocino),Chardonnay,US,86,25.0,,
56392,Familia Schroeder 2008 Saurus Patagonia Chardonnay (Neuquén),Chardonnay,Argentina,86,12.0,Michael Schachner,@wineschach
56414,Gary Farrell 2015 Rochioli-Allen Vineyards Clone 76 Concrete Chardonnay (Russian River Valley),Chardonnay,US,91,60.0,Virginie Boone,@vboone
56421,St. Innocent 2015 Freedom Hill Vineyard Dijon Clone Chardonnay (Willamette Valley),Chardonnay,US,91,26.0,Paul Gregutt,@paulgwine 
56441,Albert Bichot 2005 Domaine Long-Depaquit Vaudésirs Grand Cru  (Chablis),Chardonnay,France,92,65.0,Roger Voss,@vossroger
56446,La Chablisienne 2005 Montée de Tonnerre Premier Cru  (Chablis),Chardonnay,France,92,34.0,Roger Voss,@vossroger
56450,Jean-Marc Brocard 2005 Montmains Premier Cru  (Chablis),Chardonnay,France,91,29.0,Roger Voss,@vossroger
56452,Morgan 2006 Highland Chardonnay (Santa Lucia Highlands),Chardonnay,US,91,26.0,,
56460,La Chablisienne 2005 Les Fiefs de Grenouilles Grand Cru  (Chablis),Chardonnay,France,91,60.0,Roger Voss,@vossroger
56462,Flowers 2012 Camp Meeting Ridge Estate Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,93,85.0,Virginie Boone,@vboone
56468,Au Bon Climat 2011 Nuits-Blanches Au Bouge Chardonnay (Santa Maria Valley),Chardonnay,US,93,35.0,Matt Kettmann,@mattkettmann
56473,Talbott 2012 Sarah Case Sleepy Hollow Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,US,93,52.0,Matt Kettmann,@mattkettmann
56493,Seven Daughters 2012 Chardonnay (California),Chardonnay,US,83,13.0,,
56498,Domaine L. Chatelain 2012  Petit Chablis,Chardonnay,France,83,22.0,Roger Voss,@vossroger
56500,Russian Ridge 2011 Chardonnay (Napa Valley),Chardonnay,US,83,20.0,,
56502,Kessler-Haak 2011 Chardonnay (Sta. Rita Hills),Chardonnay,US,83,29.0,,
56513,Masterpiece 2012 Chardonnay (Alexander Valley),Chardonnay,US,82,14.0,,
56519,Roux Père et Fils 2006 La Chatenière Premier Cru  (Saint-Aubin),Chardonnay,France,88,,Roger Voss,@vossroger
