,wine,variety,country,points,price,taster
82636,J. Christopher 2010 Lia's Vineyard Unfiltered Pinot Noir (Chehalem Mountains),Pinot Noir,US,91,50.0,Paul Gregutt
82650,King Estate 2010 Freedom Hill Pinot Noir (Willamette Valley),Pinot Noir,US,91,55.0,Paul Gregutt
82652,Balletto 2011 Winery Block Estate Pinot Noir (Russian River Valley),Pinot Noir,US,91,38.0,
82662,Johanneshof Reinisch 2010 Grillenhügel Pinot Noir (Thermenregion),Pinot Noir,Austria,90,42.0,Roger Voss
82663,King Estate 2009 Blackjack Block Pinot Noir (Oregon),Pinot Noir,US,90,75.0,Paul Gregutt
82667,Lucia 2011 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,90,50.0,
82703,Marqués de Gelida 2007 Brut Reserva Pinot Noir (Cava),Pinot Noir,Spain,88,16.0,Michael Schachner
82706,Beauregard 2007 Bald Mountain Vineyard Estate Grown Pinot Noir (Ben Lomond Mountain),Pinot Noir,US,88,45.0,
82716,Testarossa 2013 Sanford & Benedict Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,93,64.0,Matt Kettmann
82723,Lynmar 2013 Quail Hill Vineyard Summit Pinot Noir (Russian River Valley),Pinot Noir,US,93,70.0,Virginie Boone
82724,Lynmar 2013 Terra de Promissio Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,US,93,70.0,Virginie Boone
82731,Talisman 2012 Rancho Estrella Pinot Noir (Napa Valley),Pinot Noir,US,93,48.0,Virginie Boone
82736,Champ de Rêves 2012 Pinot Noir (Anderson Valley),Pinot Noir,US,93,45.0,Jim Gordon
82758,Landmark 2012 Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,90,35.0,Matt Kettmann
82765,Testarossa 2012 Niclaire Pinot Noir (California),Pinot Noir,US,90,81.0,Matt Kettmann
82766,Bailly-Lapierre NV Brut  (Crémant de Bourgogne),Pinot Noir,France,90,22.0,Roger Voss
82773,Huber 2011 Malterdinger Pinot Noir (Baden),Pinot Noir,Germany,90,48.0,Anna Lee C. Iijima
82778,Saintsbury 2012 Lee Vineyard Pinot Noir (Carneros),Pinot Noir,US,90,54.0,Virginie Boone
82779,San Simeon 2012 Pinot Noir (Monterey),Pinot Noir,US,90,25.0,Matt Kettmann
82780,Adelsheim 2012 Quarter Mile Lane Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,US,90,125.0,Paul Gregutt
82782,Anglim 2010 Fiddlestix Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,90,42.0,Matt Kettmann
82785,Cobden Wini 2012 Pinot Noir (Russian River Valley),Pinot Noir,US,90,36.0,Virginie Boone
82786,Della 2012 Pinot Noir (Russian River Valley),Pinot Noir,US,90,60.0,Virginie Boone
82787,De Loach 2009 Thornton Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,US,91,45.0,
82796,Gloria Ferrer 2008 Estate Pinot Noir (Carneros),Pinot Noir,US,91,22.0,
82801,Balletto 2009 BCD Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,91,34.0,
82825,Calera 2013 Mills Pinot Noir (Mt. Harlan),Pinot Noir,US,95,62.0,Matt Kettmann
82832,Mount Eden Vineyards 2013 Estate Grown Pinot Noir (Santa Cruz Mountains),Pinot Noir,US,95,62.0,Matt Kettmann
82836,Calera 2013 Selleck Vineyard Pinot Noir (Mt. Harlan),Pinot Noir,US,95,95.0,Matt Kettmann
82845,Testarossa 2012 Guidotti Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,88,61.0,Matt Kettmann
82854,Cramele Halewood 2013 La Umbra Pinot Noir (Dealurile Munteniei),Pinot Noir,Romania,88,9.0,Jeff Jenssen
82855,Domaine de l'Hermitage 2012  Menetou-Salon,Pinot Noir,France,88,20.0,Roger Voss
82862,Roco 2012 Pinot Noir (Willamette Valley),Pinot Noir,US,88,30.0,Paul Gregutt
82863,Saintsbury 2011 Brown Ranch Pinot Noir (Carneros),Pinot Noir,US,88,72.0,Virginie Boone
82864,Siduri 2012 Arbre Vert Vineyard Pinot Noir (Willamette Valley),Pinot Noir,US,88,42.0,Paul Gregutt
82874,Gainey 2008 Limited Selection Pinot Noir (Sta. Rita Hills),Pinot Noir,US,95,48.0,
82880,Etude 2007 Deer Camp Pinot Noir (Carneros),Pinot Noir,US,95,60.0,
82923,Vinadeis NV La Cuvée Mythique Méthode Traditionnelle Brut Réserve Rosé Pinot Noir (Vin de France),Pinot Noir,France,86,15.0,Roger Voss
82944,Château de Santenay 2014 Vieilles Vignes  (Bourgogne),Pinot Noir,France,86,25.0,Roger Voss
82963,Rossi Wallace 2011 Pinot Noir (Napa Valley),Pinot Noir,US,86,28.0,
82968,Bernardus 2010 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,86,55.0,
82975,Goyette 2010 Pinot Noir (Sonoma County),Pinot Noir,US,86,25.0,
83011,Frank Family 2011 Pinot Noir (Carneros),Pinot Noir,US,87,35.0,
83024,Coeur de Terre 2010 Estate Pinot Noir (McMinnville),Pinot Noir,US,87,36.0,Paul Gregutt
83029,Husch 2010 Pinot Noir (Anderson Valley),Pinot Noir,US,87,23.0,Virginie Boone
83038,Domaine Chevillon-Chezeaux 2014 Aux Champs Perdrix Premier Cru  (Nuits-St.-Georges),Pinot Noir,France,89,70.0,Roger Voss
83041,Domaines Devillard 2014 Domaine des Perdrix La Perrière Premier Cru  (Gevrey-Chambertin),Pinot Noir,France,89,110.0,Roger Voss
83045,Maison Stéphane Brocard 2014 Closerie des Alisiers Vieilles Vignes  (Marsannay),Pinot Noir,France,89,35.0,Roger Voss
83047,Pulchella 2014 Deadbeat Pinot Noir (Paso Robles Willow Creek District),Pinot Noir,US,89,35.0,Matt Kettmann
83050,Parducci 2014 Small Lot Blend Pinot Noir (Mendocino County),Pinot Noir,US,89,15.0,Jim Gordon
83068,Coyote Canyon 1999 Garys' Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,88,55.0,
83113,Julia James 2015 Pinot Noir (California),Pinot Noir,US,89,15.0,Jim Gordon
83114,Kuentz-Bas 2015 Pinot Noir (Alsace),Pinot Noir,France,89,20.0,Anne Krebiehl MW
83117,Love & Squalor 2014 Sunny Mountain Vineyard Pinot Noir (Willamette Valley),Pinot Noir,US,89,52.0,Paul Gregutt
83123,Carabella 2014 Inchinnan Pinot Noir (Chehalem Mountains),Pinot Noir,US,89,60.0,Paul Gregutt
83125,Carpe Diem 2013 Pinot Noir (Anderson Valley),Pinot Noir,US,91,35.0,Jim Gordon
83126,Harper Voit 2013 Antiquum Vineyard Pinot Noir (Willamette Valley),Pinot Noir,US,91,65.0,Paul Gregutt
83132,Kastania 2012 Jaden and Keira's Cuvée Pinot Noir (Sonoma Coast),Pinot Noir,US,91,35.0,Virginie Boone
83134,Wy'East Vineyards 2013 Estate Grown Reserve Pinot Noir (Columbia Gorge (OR)),Pinot Noir,US,91,52.0,Paul Gregutt
83141,Morgan 2013 Double L Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,91,58.0,Matt Kettmann
83147,Sante Arcangeli 2013 Clone 32 Split Rail Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,US,91,45.0,Matt Kettmann
83162,Decibel 2011 Single Vineyard Pinot Noir (Martinborough),Pinot Noir,New Zealand,89,28.0,Joe Czerwinski
83171,En Garde 2012 Pinot Noir (Russian River Valley),Pinot Noir,US,89,48.0,Virginie Boone
83177,Alma Fria 2012 Doña Margarita Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,US,89,58.0,Virginie Boone
83184,WesMar 2014 Balletto Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,91,42.0,Virginie Boone
83186,Alma Rosa 2015 Bentrock Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,91,60.0,Matt Kettmann
83193,Calera 2015 Fortieth Anniversary Vintage Pinot Noir (Central Coast),Pinot Noir,US,91,28.0,Matt Kettmann
83209,Marimar Estate 2014 Cristina Don Miguel Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,91,65.0,Virginie Boone
83239,Hawley 2011 Oehlman Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,88,38.0,
83280,Blair 2014 Rose of Pinot Noir (Arroyo Seco),Pinot Noir,US,86,22.0,Matt Kettmann
83284,Frostwatch 2012 Pinot Noir (Bennett Valley),Pinot Noir,US,86,40.0,Virginie Boone
83300,Kalfu 2013 Kuda Pinot Noir (Leyda Valley),Pinot Noir,Chile,86,19.0,Michael Schachner
83312,Coomber Family Ranch 2013 Private Reserve Pinot Noir (Sta. Rita Hills),Pinot Noir,US,92,,Matt Kettmann
83319,Ponzi 2013 Pinot Noir (Willamette Valley),Pinot Noir,US,92,40.0,Paul Gregutt
83323,Wedell Cellars 2011 Pinot Noir (Sta. Rita Hills),Pinot Noir,US,92,75.0,Matt Kettmann
83324,Winderlea 2013 Winderlea Vineyard Pinot Noir (Dundee Hills),Pinot Noir,US,92,60.0,Paul Gregutt
83326,Bernardus 2013 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,92,55.0,Matt Kettmann
83333,Sineann 2014 Yates Conwill Vineyard Pinot Noir,Pinot Noir,US,92,42.0,Paul Gregutt
83367,Adelsheim 2009 Nicholas Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,US,95,90.0,Paul Gregutt
83379,J Vineyards & Winery 2008 Pinot Noir (Russian River Valley),Pinot Noir,US,87,35.0,
83386,Williams Selyem 2008 Coastlands Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,US,87,72.0,
83389,Luis Felipe Edwards 2009 Reserva Pinot Noir (Central Valley),Pinot Noir,Chile,87,9.0,Michael Schachner
83405,Plaisance Ranch 2012 Pinot Noir (Applegate Valley),Pinot Noir,US,91,30.0,Paul Gregutt
83412,Straight Line 2013 Pinot Noir (Marin County),Pinot Noir,US,91,32.0,Jim Gordon
83422,Loring Wine Company 2013 Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,90,36.0,Matt Kettmann
83440,Domaine Loubejac 2010 Pinot Noir (Willamette Valley),Pinot Noir,US,88,21.0,Paul Gregutt
83448,Harmonique 2007 Elegancé Pinot Noir (Anderson Valley),Pinot Noir,US,88,36.0,Virginie Boone
83460,Freestone 2007 Pinot Noir (Sonoma Coast),Pinot Noir,US,91,55.0,
83505,Salitage 2005 Pinot Noir (Pemberton),Pinot Noir,Australia,86,36.0,Joe Czerwinski
83512,Maysara 2007 Three Degrees Pinot Noir (McMinnville),Pinot Noir,US,86,20.0,Paul Gregutt
83517,Marimar Estate 2013 Dona Margarita Vineyard Chico's Run Pinot Noir (Sonoma Coast),Pinot Noir,US,86,48.0,Virginie Boone
83531,Maison Nicolas 2015 Pinot Noir (Pays d'Oc),Pinot Noir,France,85,9.0,Lauren Buzzeo
83532,Paul Mas 2015 Estate Single Vineyard Collection Saint Hilaire Vineyard Pinot Noir (Pays d'Oc),Pinot Noir,France,85,,Lauren Buzzeo
83544,Clos LaChance 2012 Murphy's Choice Pinot Noir (Santa Cruz Mountains),Pinot Noir,US,90,50.0,Matt Kettmann
83547,Dr. Nägler 2014 Estate Bottled Trocken Pinot Noir (Rheingau),Pinot Noir,Germany,90,18.0,Anna Lee C. Iijima
83566,Roco 2013 Wits' End Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,US,90,60.0,Paul Gregutt
83577,Labouré-Roi 2013  Nuits-St.-Georges,Pinot Noir,France,87,45.0,Roger Voss
83578,Louis Max 2013 Côte Chalonnaise  (Bourgogne),Pinot Noir,France,87,23.0,Roger Voss
83583,Seraphim 2014 Pinot Noir (Central Valley),Pinot Noir,Chile,87,15.0,Michael Schachner
83588,Parker Station 2014 Pinot Noir (Central Coast),Pinot Noir,US,87,15.0,Matt Kettmann
83603,Viña Tabalí 2007 Reserva Especial Pinot Noir (Limarí Valley),Pinot Noir,Chile,86,19.0,Michael Schachner
83606,P2 2007 Brosseau Vineyard Pinot Noir (Chalone),Pinot Noir,US,86,44.0,
83647,Billsboro 2012 Pinot Noir (Finger Lakes),Pinot Noir,US,90,24.0,Anna Lee C. Iijima
83651,Kenwood 2008 Pinot Noir (Russian River Valley),Pinot Noir,US,86,18.0,
83660,Pierre Morey 2007  Bourgogne,Pinot Noir,France,86,29.0,Roger Voss
83678,Churchill Cellars 2007 Leepin Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,US,85,45.0,
83685,Caitec 2007 Pinot Noir (Neuquén),Pinot Noir,Argentina,85,14.0,Michael Schachner
83687,La Forge Estate 2008 Unfiltered Pinot Noir (Vin de Pays d'Oc),Pinot Noir,France,85,13.0,Lauren Buzzeo
83697,Cruz Alta 2008 Reserve Pinot Noir (Mendoza),Pinot Noir,Argentina,84,15.0,Michael Schachner
83732,Omaka Springs 2010 Falveys Vineyard Pinot Noir (Marlborough),Pinot Noir,New Zealand,89,23.0,Joe Czerwinski
83757,Domaine Serene 2008 Winery Hill Vineyard Pinot Noir (Dundee Hills),Pinot Noir,US,91,75.0,Paul Gregutt
83763,Vidon Vineyard 2009 Brigita Clone 777 Pinot Noir (Chehalem Mountains),Pinot Noir,US,91,50.0,Paul Gregutt
83767,Bonaccorsi 2008 Pinot Noir (Sta. Rita Hills),Pinot Noir,US,91,40.0,
83770,Domaine Carneros 2008 The Famous Gate Pinot Noir (Carneros),Pinot Noir,US,91,68.0,
83778,Head High 2014 Pinot Noir (Sonoma Coast),Pinot Noir,US,89,35.0,Virginie Boone
83782,Domaine Rieflé-Landmann NV Brut Rosé Pinot Noir (Alsace),Pinot Noir,France,89,25.0,Anne Krebiehl MW
83784,Fairsing 2014 Fairsing Vineyard Pinot Noir,Pinot Noir,US,89,46.0,Paul Gregutt
83786,Foris 2014 Cedar Ranch Pinot Noir (Rogue Valley),Pinot Noir,US,89,30.0,Paul Gregutt
83789,Torii Mor 2014 Olson Estate Vineyard Pinot Noir (Dundee Hills),Pinot Noir,US,89,60.0,Paul Gregutt
83791,Winter's Hill 2014 Block 9-Corner Pinot Noir (Dundee Hills),Pinot Noir,US,89,49.0,Paul Gregutt
83792,MacPhail 2014 Vagon Rouge Pinot Noir (Russian River Valley),Pinot Noir,US,89,65.0,Virginie Boone
83793,MacRostie 2014 Pinot Noir (Russian River Valley),Pinot Noir,US,89,42.0,Virginie Boone
83804,Domaine Serene 2013 Winery Hill Vineyard Pinot Noir (Dundee Hills),Pinot Noir,US,93,90.0,Paul Gregutt
83807,Mersenne 2013 Chenoweth Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,93,43.0,Virginie Boone
83810,Longoria 2014 Sanford & Benedict Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,93,50.0,Matt Kettmann
83811,Lumen 2014 Pinot Noir (Santa Barbara County),Pinot Noir,US,93,30.0,Matt Kettmann
83813,Trisaetum 2014 Wichmann Dundee Estate Pinot Noir (Dundee Hills),Pinot Noir,US,93,49.0,Paul Gregutt
83819,Harper Voit 2014 Bieze Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,US,93,65.0,Paul Gregutt
83820,Antiquum Farm 2014 Passiflora Pinot Noir (Willamette Valley),Pinot Noir,US,93,55.0,Paul Gregutt
83826,Longoria 2014 Bien Nacido Vineyard Block N Pinot Noir (Santa Maria Valley),Pinot Noir,US,93,50.0,Matt Kettmann
83832,Patz & Hall 2014 Hyde Vineyard Pinot Noir (Carneros),Pinot Noir,US,93,75.0,Virginie Boone
83833,Penner-Ash 2014 Zena Crown Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,US,93,65.0,Paul Gregutt
83835,Jackhammer 2010 Pinot Noir (Central Coast),Pinot Noir,US,82,15.0,
83836,Leese-Fitch 2010 Pinot Noir (California),Pinot Noir,US,82,13.0,
83853,De Loach 2009 Pennacchio Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,96,45.0,
83866,Domaine Albert Mann 2009 Clos de la Faille Pinot Noir (Alsace),Pinot Noir,France,89,,Roger Voss
83874,Bloomer Creek 2009 Vintner's Select Unfined & Unfiltered Pinot Noir (Finger Lakes),Pinot Noir,US,89,20.0,Anna Lee C. Iijima
83933,Freeman 2014 Gloria Estate Pinot Noir (Russian River Valley),Pinot Noir,US,95,62.0,Jim Gordon
83940,Ken Brown 2013 La Encantada Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,95,60.0,Matt Kettmann
83941,Au Bon Climat 2013 Isabelle Pinot Noir (California),Pinot Noir,US,95,50.0,Matt Kettmann
83949,Heinrich Hartl 2013 Reserve Pinot Noir (Thermenregion),Pinot Noir,Austria,94,36.0,Anne Krebiehl MW
83950,Mooney Family 2015 Boekenoogen Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,94,68.0,Matt Kettmann
83954,Porta 2000 Grand Reserve Pinot Noir (Bío Bío Valley),Pinot Noir,Chile,87,22.0,
83961,Montes 2000 Oak Aged Pinot Noir (Casablanca Valley),Pinot Noir,Chile,87,16.0,
83963,Calera 1999 Pinot Noir (Central Coast),Pinot Noir,US,87,20.0,
83980,Gundlach Bundschu 1999 Rhinefarm Vineyard Pinot Noir (Sonoma Valley),Pinot Noir,US,87,26.0,
83983,Broadley 2014 Pinot Noir (Willamette Valley),Pinot Noir,US,88,25.0,Paul Gregutt
84002,Fossil Point 2015 Pinot Noir (Edna Valley),Pinot Noir,US,88,19.0,Matt Kettmann
84011,MacMurray Estate Vineyards 2013 Reserve Pinot Noir (Russian River Valley),Pinot Noir,US,88,37.0,Virginie Boone
84012,MacMurray Estate Vineyards 2013 Winemaker's Block Pinot Noir (Russian River Valley),Pinot Noir,US,88,60.0,Virginie Boone
84027,Santa Barbara Winery 2013 Pinot Noir (Sta. Rita Hills),Pinot Noir,US,88,25.0,Matt Kettmann
84033,Ermisch 2013 Erendira's Rise Pinot Noir (Willamette Valley),Pinot Noir,US,88,25.0,Paul Gregutt
84036,Windrun 2013 Pinot Noir (Santa Barbara County),Pinot Noir,US,88,20.0,Matt Kettmann
84048,Carr 2008 Turner Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,90,40.0,
84096,Halleck 2008 Hillside Cuvée Pinot Noir (Sonoma Coast),Pinot Noir,US,86,50.0,
84111,Fournier Père et Fils 2007 Les Belles Vignes  (Sancerre),Pinot Noir,France,86,,Roger Voss
84114,Longoria 2010 Rancho Santa Rosa Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,85,45.0,
84118,Left Coast Cellars 2011 Truffle Hill Pinot Noir (Willamette Valley),Pinot Noir,US,87,35.0,Paul Gregutt
84124,Baker & Brain 2010 Pinot Noir (Central Coast),Pinot Noir,US,87,30.0,
84156,Jean Laurent NV Blanc de Noirs Brut Pinot Noir (Champagne),Pinot Noir,France,89,53.0,Roger Voss
84158,Joseph Perrier 2009 Cuvée Royale Blanc de Noirs Brut Nature Pinot Noir (Champagne),Pinot Noir,France,89,100.0,Roger Voss
84159,Lange 2014 Reserve Pinot Noir (Willamette Valley),Pinot Noir,US,89,35.0,Paul Gregutt
84173,Saint Gregory 2014 Pinot Noir (Mendocino County),Pinot Noir,US,89,20.0,Jim Gordon
84195,Boedecker Cellars 2005 Anderson Family Vineyard Pinot Noir (Willamette Valley),Pinot Noir,US,88,45.0,Paul Gregutt
84196,Boedecker Cellars 2005 Athena Pinot Noir (Willamette Valley),Pinot Noir,US,88,34.0,Paul Gregutt
84197,Boedecker Cellars 2005 Shea Vineyard Pinot Noir (Willamette Valley),Pinot Noir,US,88,45.0,Paul Gregutt
84202,Spangler 2006 Pinot Noir (Columbia Gorge (OR)),Pinot Noir,US,88,24.0,Paul Gregutt
84216,McIntyre Vineyards 2013 Estate Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,89,42.0,Matt Kettmann
84225,Wedell Cellars 2012 Wavertree Pinot Noir (Santa Barbara County),Pinot Noir,US,89,30.0,Matt Kettmann
84235,Lynmar 2015 Block 10 Pinot Noir (Russian River Valley),Pinot Noir,US,94,80.0,Virginie Boone
84239,Flying Goat Cellars 2012 Bassi Ranch Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,US,94,38.0,Matt Kettmann
84244,La Crema 2015 Fog Veil Pinot Noir (Russian River Valley),Pinot Noir,US,93,65.0,Virginie Boone
84252,Sojourn 2015 Reuling Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,US,93,69.0,Virginie Boone
84254,Thiénot 2008 Cuvée Garance Pinot Noir (Champagne),Pinot Noir,France,93,100.0,Roger Voss
84258,David Hill 2014 Estate 21 Block Old Vine Coury Clone BlackJack Pinot Noir (Willamette Valley),Pinot Noir,US,93,55.0,Paul Gregutt
84259,Della 2015 Terra De Promissio Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,US,93,70.0,Virginie Boone
84266,Williams Selyem 2014 Pinot Noir (Russian River Valley),Pinot Noir,US,94,55.0,Virginie Boone
84275,Sea Smoke 2013 Southing Pinot Noir (Sta. Rita Hills),Pinot Noir,US,94,60.0,Matt Kettmann
84278,Williams Selyem 2014 Pinot Noir (Sonoma Coast),Pinot Noir,US,94,55.0,Virginie Boone
84281,Byron 2013 Monument Pinot Noir (Santa Maria Valley),Pinot Noir,US,94,65.0,Matt Kettmann
84284,Donum 2013 West Slope Single Vineyard Pinot Noir (Carneros),Pinot Noir,US,94,90.0,Virginie Boone
84290,Lost Canyon 2013 Morelli Lane Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,93,45.0,Virginie Boone
84295,Vidon Vineyard 2013 3 Clones Pinot Noir (Chehalem Mountains),Pinot Noir,US,88,40.0,Paul Gregutt
84322,Carlton Cellars 2011 Roads End Estate Vineyard Pinot Noir,Pinot Noir,US,88,45.0,Paul Gregutt
84342,Schug 2013 Schug Estate Pinot Noir (Carneros),Pinot Noir,US,86,45.0,Virginie Boone
84353,Indigené 2007 Pinot Noir (Santa Maria Valley),Pinot Noir,US,84,31.0,
84370,Chime 2010 Pinot Noir (California),Pinot Noir,US,84,13.0,
84377,3Fools 2009 Fools Gold Pinot Noir (Willamette Valley),Pinot Noir,US,84,22.0,Paul Gregutt
84385,Quintay 2008 Clava Pinot Noir (Casablanca Valley),Pinot Noir,Chile,86,13.0,Michael Schachner
84387,Schug 2008 Pinot Noir (Sonoma Coast),Pinot Noir,US,86,24.0,
84390,Domaine Jayer-Gilles 2007  Bourgogne Hautes Côtes de Nuits,Pinot Noir,France,86,47.0,Roger Voss
84395,Hahn 2007 SLH Estate Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,86,29.0,
84403,Bel Lago 2012 North Vineyard Pinot Noir (Leelanau Peninsula),Pinot Noir,US,90,30.0,Alexander Peartree
84415,Line 39 2014 Pinot Noir (California),Pinot Noir,US,90,11.0,Jim Gordon
84418,Lucienne 2013 Doctor's Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,90,50.0,Matt Kettmann
84431,Lumen 2013 Sierra Madre Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,US,90,49.0,Matt Kettmann
84442,Peter Paul Wines 2011 Trenton Road Pinot Noir (Russian River Valley),Pinot Noir,US,87,40.0,Virginie Boone
84466,Brassfield 2013 High Serenity Ranch Vineyard Pinot Noir (High Valley),Pinot Noir,US,90,24.0,Jim Gordon
84501,Francis Ford Coppola 2012 Reserve Dutton Ranch Pinot Noir (Russian River Valley),Pinot Noir,US,91,38.0,Virginie Boone
84503,Phantom Rivers 2012 Wolff Vineyard Pinot Noir (Edna Valley),Pinot Noir,US,91,28.0,Matt Kettmann
84508,Big Basin 2012 Coastview Vineyard Pinot Noir (Monterey County),Pinot Noir,US,91,44.0,Matt Kettmann
84510,Sandhi 2013 Rosé of Pinot Noir (Sta. Rita Hills),Pinot Noir,US,91,38.0,Matt Kettmann
84512,Sineann 2013 Pinot Noir (Oregon),Pinot Noir,US,91,30.0,Paul Gregutt
84513,Sokol Blosser 2011 Peach Tree Block Pinot Noir (Dundee Hills),Pinot Noir,US,91,70.0,Paul Gregutt
84515,Le Cadeau 2012 Diversité Pinot Noir (Willamette Valley),Pinot Noir,US,91,50.0,Paul Gregutt
84517,Bread & Butter 2012 Mission Ranch Vineyard Pinot Noir (Arroyo Seco),Pinot Noir,US,91,20.0,Matt Kettmann
84526,Leyda 2015 Las Brisas Single Vineyard Pinot Noir (Leyda Valley),Pinot Noir,Chile,88,22.0,Michael Schachner
84539,Domaines Devillard 2015 Château de Chamirey  (Mercurey),Pinot Noir,France,88,33.0,Roger Voss
84544,Florent Descombe 2014  Chassagne-Montrachet,Pinot Noir,France,88,14.0,Roger Voss
84547,Hahn 2014 SLH Gabrielle Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,88,60.0,Matt Kettmann
84556,Soléna 2012 Zena Crown Pinot Noir (Eola-Amity Hills),Pinot Noir,US,89,45.0,Paul Gregutt
84559,Storm 2013 Pinot Noir (Santa Barbara County),Pinot Noir,US,89,40.0,Matt Kettmann
84560,Wy'East Vineyards 2013 Blue Chip Pinot Noir (Columbia Gorge (OR)),Pinot Noir,US,89,25.0,Paul Gregutt
84568,David Hill 2012 Estate Pinot Noir (Willamette Valley),Pinot Noir,US,89,20.0,Paul Gregutt
84581,Babcock 2012 Radical Pinot Noir (Sta. Rita Hills),Pinot Noir,US,94,60.0,Matt Kettmann
84587,Fritz 2012 Reserve Pinot Noir (Russian River Valley),Pinot Noir,US,94,50.0,Virginie Boone
84589,The 50 by 50 2012 Pinot Noir (Sonoma Coast),Pinot Noir,US,94,30.0,Virginie Boone
84591,Ken Brown 2010 Rancho La Viña Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,94,60.0,Matt Kettmann
84594,Sokol Blosser 2012 Big Tree Block Pinot Noir (Dundee Hills),Pinot Noir,US,94,70.0,Paul Gregutt
84595,Wayfarer 2012 Wayfarer Vineyard Pinot Noir (Fort Ross-Seaview),Pinot Noir,US,94,90.0,Virginie Boone
84602,Dutton-Goldfield 2012 Dutton Ranch Freestone Hill Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,94,72.0,Virginie Boone
84603,Elk Cove 2012 Reserve Pinot Noir (Willamette Valley),Pinot Noir,US,94,100.0,Paul Gregutt
84609,Couloir 2013 Monument Tree Pinot Noir (Anderson Valley),Pinot Noir,US,93,48.0,Jim Gordon
84610,Durant 2012 Bishop Vineyard Pinot Noir (Dundee Hills),Pinot Noir,US,93,65.0,Paul Gregutt
84615,Gypsy Canyon 2012 Trois Pinot Noir (Sta. Rita Hills),Pinot Noir,US,93,95.0,Matt Kettmann
84625,Orfila 2013 Sequestered Pinot Noir (Santa Maria Valley),Pinot Noir,US,93,40.0,Matt Kettmann
84631,Anam Cara 2012 Mark VII Pinot Noir (Chehalem Mountains),Pinot Noir,US,92,66.0,Paul Gregutt
84632,Bailiwick 2012 Borderline Pinot Noir (Marin County),Pinot Noir,US,92,28.0,Jim Gordon
84636,DanCin 2012 Septette Pinot Noir (Southern Oregon),Pinot Noir,US,92,36.0,Paul Gregutt
84682,Longboard 2006 Pinot Noir (Russian River Valley),Pinot Noir,US,88,28.0,
84746,Carrick 2012 Unravelled Pinot Noir (Central Otago),Pinot Noir,New Zealand,89,29.0,Joe Czerwinski
84751,Escarpment 2011 Pinot Noir (Martinborough),Pinot Noir,New Zealand,89,42.0,Joe Czerwinski
84752,Esterházy 2013 Pinot Noir (Burgenland),Pinot Noir,Austria,89,20.0,Anne Krebiehl MW
84792,Loring Wine Company 2012 Pinot Noir (Sta. Rita Hills),Pinot Noir,US,89,32.0,
84803,Domaine Jacques Prieur 2014  Chambertin,Pinot Noir,France,95,602.0,Roger Voss
84804,Chanson Père et Fils 2013  Charmes-Chambertin,Pinot Noir,France,95,330.0,Roger Voss
